time,sensor.sensor_temperatura_3_humidity,sensor.sensor_temperatura_3_pressure,sensor.sensor_temperatura_3_temperature
2024-12-10 21:00:00,46.22,1014.38,19.78
2024-12-11 07:00:00,50.78,1014.06,19.45
2024-12-11 08:00:00,56.14,1015.01,21.08
2024-12-11 09:00:00,56.77,1015.26,21.35
2024-12-11 10:00:00,52.55,1015.57,20.88
2024-12-11 11:00:00,48.64,1015.34,20.66
2024-12-11 12:00:00,46.41,1014.42,20.65
2024-12-11 13:00:00,42.07,1013.93,19.8
2024-12-11 14:00:00,42.36,1013.55,19.32
2024-12-11 15:00:00,45.17,1013.63,19.97
2024-12-11 16:00:00,43.72,1014.35,20.45
2024-12-11 17:00:00,43.79,1014.49,20.19
2024-12-11 18:00:00,44.93,1015.35,20.72
2024-12-11 19:00:00,48.16,1015.01,21.46
2024-12-11 20:00:00,47.4,1015.28,20.98
2024-12-11 21:00:00,46.02,1015.38,19.88
2024-12-12 07:00:00,47.01,1015.7,18.93
2024-12-12 08:00:00,48.95,1015.96,20.34
2024-12-12 09:00:00,43.58,1016.07,19.12
2024-12-12 10:00:00,44.67,1015.91,19.3
2024-12-12 11:00:00,47.41,1015.53,20.46
2024-12-12 12:00:00,49.99,1014.88,21.15
2024-12-12 13:00:00,51.16,1014.58,21.1
2024-12-12 14:00:00,48.82,1014.46,20.25
2024-12-12 15:00:00,49.05,1014.29,20.2
2024-12-12 16:00:00,48.65,1014.34,20.34
2024-12-12 17:00:00,50.85,1015.02,20.52
2024-12-12 18:00:00,50.25,1015.2,20.92
2024-12-12 19:00:00,49.07,1015.32,21.08
2024-12-12 20:00:00,49.31,1015.34,20.4
2024-12-12 21:00:00,49.58,1015.87,19.82
2024-12-13 07:00:00,49.55,1017.33,19.1
2024-12-13 08:00:00,49.08,1018.4,20.23
2024-12-13 09:00:00,49.18,1018.69,20.42
2024-12-13 10:00:00,48.23,1018.72,20.63
2024-12-13 11:00:00,49.77,1018.33,21.07
2024-12-13 12:00:00,50.76,1017.92,21.09
2024-12-13 13:00:00,50.45,1017.82,20.41
2024-12-13 14:00:00,50.63,1017.77,19.93
2024-12-13 15:00:00,50.65,1017.8,19.73
2024-12-13 16:00:00,50.97,1018.51,19.51
2024-12-13 17:00:00,51.43,1019.15,19.39
2024-12-13 18:00:00,51.88,1019.47,19.29
2024-12-13 19:00:00,52.09,1019.87,19.25
2024-12-13 20:00:00,52.07,1021.21,19.19
2024-12-13 21:00:00,52.14,1021.25,18.98
2024-12-14 07:00:00,46.49,1023.92,17.66
2024-12-14 08:00:00,46.0,1024.56,17.34
2024-12-14 09:00:00,45.17,1025.23,17.17
2024-12-14 10:00:00,44.46,1025.2,17.17
2024-12-14 11:00:00,43.25,1024.09,17.19
2024-12-14 12:00:00,42.58,1023.68,17.35
2024-12-14 13:00:00,42.31,1023.33,17.45
2024-12-14 14:00:00,41.85,1023.33,17.47
2024-12-14 15:00:00,41.71,1023.38,17.54
2024-12-14 16:00:00,42.09,1023.47,17.56
2024-12-14 17:00:00,42.56,1024.37,17.56
2024-12-14 18:00:00,43.0,1025.14,17.59
2024-12-14 19:00:00,43.46,1025.58,17.53
2024-12-14 20:00:00,43.74,1026.04,17.41
2024-12-14 21:00:00,43.7,1026.54,17.19
2024-12-15 07:00:00,41.09,1027.72,16.25
2024-12-15 08:00:00,41.36,1028.32,16.21
2024-12-15 09:00:00,41.59,1029.16,16.3
2024-12-15 10:00:00,41.79,1029.51,16.26
2024-12-15 11:00:00,41.64,1028.73,16.32
2024-12-15 12:00:00,41.06,1028.39,16.37
2024-12-15 13:00:00,41.21,1028.39,16.42
2024-12-15 14:00:00,41.63,1028.27,16.48
2024-12-15 15:00:00,42.13,1028.77,16.53
2024-12-15 16:00:00,42.46,1029.15,16.57
2024-12-15 17:00:00,42.77,1029.96,16.58
2024-12-15 18:00:00,43.21,1030.9,16.56
2024-12-15 19:00:00,43.56,1031.42,16.55
2024-12-15 20:00:00,43.94,1031.86,16.56
2024-12-15 21:00:00,44.23,1032.44,16.54
2024-12-16 07:00:00,45.25,1035.47,17.32
2024-12-16 08:00:00,47.22,1035.69,18.51
2024-12-16 09:00:00,50.45,1036.11,18.95
2024-12-16 10:00:00,50.8,1035.59,19.07
2024-12-16 11:00:00,50.47,1034.72,19.55
2024-12-16 12:00:00,51.4,1033.63,18.78
2024-12-16 13:00:00,52.46,1032.65,18.2
2024-12-16 14:00:00,51.51,1032.35,18.0
2024-12-16 15:00:00,52.07,1032.16,19.02
2024-12-16 16:00:00,50.59,1032.38,19.62
2024-12-16 17:00:00,50.62,1032.45,19.89
2024-12-16 18:00:00,51.22,1032.68,20.51
2024-12-16 19:00:00,54.72,1032.75,20.41
2024-12-16 20:00:00,55.18,1032.78,19.5
2024-12-16 21:00:00,54.5,1032.78,18.57
2024-12-17 07:00:00,48.6,1030.14,18.08
2024-12-17 08:00:00,53.16,1030.14,19.54
2024-12-17 09:00:00,52.84,1029.75,19.79
2024-12-17 10:00:00,49.56,1029.39,19.16
2024-12-17 11:00:00,51.03,1028.6,19.72
2024-12-17 12:00:00,49.99,1027.06,19.5
2024-12-17 13:00:00,49.39,1026.5,18.58
2024-12-17 14:00:00,50.38,1026.09,18.55
2024-12-17 15:00:00,49.39,1025.9,19.1
2024-12-17 16:00:00,51.26,1025.79,19.98
2024-12-17 17:00:00,51.02,1025.91,20.22
2024-12-17 18:00:00,49.9,1026.04,20.82
2024-12-17 19:00:00,48.01,1026.28,21.13
2024-12-17 20:00:00,48.15,1026.21,20.26
2024-12-17 21:00:00,49.89,1026.21,19.09
2024-12-18 07:00:00,48.63,1025.04,18.52
2024-12-18 08:00:00,52.94,1025.03,19.85
2024-12-18 09:00:00,54.13,1024.62,20.39
2024-12-18 10:00:00,51.47,1023.95,20.61
2024-12-18 11:00:00,53.0,1023.1,21.25
2024-12-18 12:00:00,48.28,1022.34,21.2
2024-12-18 13:00:00,41.57,1021.47,20.26
2024-12-18 14:00:00,39.74,1021.13,19.8
2024-12-18 15:00:00,47.05,1020.94,20.31
2024-12-18 16:00:00,52.23,1021.1,20.58
2024-12-18 17:00:00,53.24,1021.23,20.57
2024-12-18 18:00:00,52.26,1021.67,20.73
2024-12-18 19:00:00,50.91,1021.56,20.66
2024-12-18 20:00:00,50.64,1021.25,19.95
2024-12-18 21:00:00,50.29,1021.05,19.46
2024-12-19 07:00:00,38.06,1017.15,19.48
2024-12-19 08:00:00,38.25,1017.29,19.8
2024-12-19 09:00:00,41.08,1017.57,20.37
2024-12-19 10:00:00,43.23,1017.05,20.47
2024-12-19 11:00:00,44.02,1015.54,20.59
2024-12-19 12:00:00,43.27,1014.51,20.22
2024-12-19 13:00:00,44.88,1013.75,19.99
2024-12-19 14:00:00,45.02,1014.59,19.94
2024-12-19 15:00:00,43.78,1014.45,20.47
2024-12-19 16:00:00,43.37,1014.61,21.19
2024-12-19 17:00:00,42.61,1015.15,21.46
2024-12-19 18:00:00,46.39,1016.01,21.47
2024-12-19 19:00:00,48.69,1017.02,21.5
2024-12-19 20:00:00,49.19,1017.94,20.99
2024-12-19 21:00:00,47.64,1019.08,20.34
2024-12-20 07:00:00,37.1,1022.02,19.16
2024-12-20 08:00:00,37.41,1022.45,19.69
2024-12-20 09:00:00,36.82,1022.67,20.78
2024-12-20 10:00:00,35.88,1022.38,19.9
2024-12-20 11:00:00,42.95,1021.78,20.78
2024-12-20 12:00:00,40.73,1021.12,20.6
2024-12-20 13:00:00,39.36,1020.4,20.22
2024-12-20 14:00:00,39.46,1020.4,19.77
2024-12-20 15:00:00,39.34,1020.55,19.65
2024-12-20 16:00:00,38.88,1021.28,19.61
2024-12-20 17:00:00,38.48,1021.42,19.69
2024-12-20 18:00:00,38.31,1022.21,19.73
2024-12-20 19:00:00,38.41,1022.7,19.55
2024-12-20 20:00:00,38.53,1023.23,19.38
2024-12-20 21:00:00,38.75,1023.47,19.18
2024-12-21 07:00:00,37.85,1025.53,18.05
2024-12-21 08:00:00,37.84,1026.1,17.96
2024-12-21 09:00:00,38.01,1026.59,17.78
2024-12-21 10:00:00,38.02,1026.45,17.71
2024-12-21 11:00:00,38.01,1025.67,17.76
2024-12-21 12:00:00,38.0,1025.11,17.77
2024-12-21 13:00:00,38.02,1025.06,17.8
2024-12-21 14:00:00,38.03,1024.53,17.87
2024-12-21 15:00:00,38.26,1024.41,17.84
2024-12-21 16:00:00,38.49,1024.61,17.84
2024-12-21 17:00:00,38.71,1025.27,17.83
2024-12-21 18:00:00,38.87,1025.36,17.81
2024-12-21 19:00:00,39.36,1025.41,17.74
2024-12-21 20:00:00,39.9,1025.21,17.53
2024-12-21 21:00:00,40.12,1025.38,17.43
2024-12-22 07:00:00,40.84,1023.23,16.94
2024-12-22 08:00:00,40.96,1023.08,16.77
2024-12-22 09:00:00,41.03,1023.24,16.67
2024-12-22 10:00:00,40.93,1022.61,16.67
2024-12-22 11:00:00,40.91,1021.46,16.78
2024-12-22 12:00:00,40.97,1019.71,16.87
2024-12-22 13:00:00,41.12,1018.2,16.96
2024-12-22 14:00:00,41.41,1017.36,17.15
2024-12-22 15:00:00,41.59,1016.43,17.24
2024-12-22 16:00:00,41.8,1015.87,17.26
2024-12-22 17:00:00,41.8,1015.71,17.21
2024-12-22 18:00:00,41.16,1016.09,17.25
2024-12-22 19:00:00,41.28,1016.48,17.16
2024-12-22 20:00:00,40.9,1016.37,17.04
2024-12-22 21:00:00,40.6,1016.51,16.96
2024-12-23 07:00:00,35.95,1018.6,16.26
2024-12-23 08:00:00,36.01,1019.18,16.22
2024-12-23 09:00:00,35.68,1019.45,16.22
2024-12-23 10:00:00,35.8,1019.39,16.28
2024-12-23 11:00:00,35.09,1018.32,16.32
2024-12-23 12:00:00,34.59,1018.35,16.37
2024-12-23 13:00:00,34.31,1018.14,16.44
2024-12-23 14:00:00,33.99,1017.89,16.49
2024-12-23 15:00:00,33.32,1017.74,16.55
2024-12-23 16:00:00,32.94,1018.24,16.53
2024-12-23 17:00:00,32.26,1018.78,16.45
2024-12-23 18:00:00,32.37,1019.25,16.42
2024-12-23 19:00:00,32.81,1019.48,16.38
2024-12-23 20:00:00,33.43,1019.98,16.34
2024-12-23 21:00:00,33.75,1020.63,16.31
2024-12-24 07:00:00,36.93,1021.5,15.92
2024-12-24 08:00:00,37.19,1022.05,15.87
2024-12-24 09:00:00,37.52,1022.01,15.82
2024-12-24 10:00:00,37.93,1021.35,15.8
2024-12-24 11:00:00,38.12,1020.25,15.87
2024-12-24 12:00:00,38.26,1019.41,15.93
2024-12-24 13:00:00,38.46,1018.73,16.04
2024-12-24 14:00:00,38.63,1018.64,16.16
2024-12-24 15:00:00,38.85,1018.77,16.22
2024-12-24 16:00:00,39.24,1019.2,16.27
2024-12-24 17:00:00,39.47,1019.34,16.22
2024-12-24 18:00:00,39.65,1019.65,16.16
2024-12-24 19:00:00,40.01,1020.25,16.13
2024-12-24 20:00:00,40.56,1020.49,16.11
2024-12-24 21:00:00,41.13,1021.53,16.07
2024-12-25 07:00:00,44.62,1022.8,15.73
2024-12-25 08:00:00,44.75,1023.5,15.67
2024-12-25 09:00:00,44.89,1024.23,15.65
2024-12-25 10:00:00,45.12,1024.93,15.67
2024-12-25 11:00:00,46.72,1024.83,15.77
2024-12-25 12:00:00,48.49,1024.4,15.84
2024-12-25 13:00:00,49.22,1023.95,15.84
2024-12-25 14:00:00,49.8,1024.0,15.92
2024-12-25 15:00:00,50.09,1024.21,15.91
2024-12-25 16:00:00,50.13,1024.06,15.94
2024-12-25 17:00:00,50.31,1024.38,15.93
2024-12-25 18:00:00,50.31,1024.66,15.94
2024-12-25 19:00:00,50.37,1024.66,15.94
2024-12-25 20:00:00,50.11,1024.63,15.96
2024-12-25 21:00:00,50.21,1025.01,15.95
2024-12-26 07:00:00,53.14,1024.86,15.68
2024-12-26 08:00:00,53.57,1025.28,15.63
2024-12-26 09:00:00,54.01,1025.64,15.65
2024-12-26 10:00:00,54.38,1025.34,15.7
2024-12-26 11:00:00,54.46,1025.13,15.76
2024-12-26 12:00:00,54.85,1024.0,15.78
2024-12-26 13:00:00,54.89,1023.78,15.79
2024-12-26 14:00:00,54.66,1023.55,15.81
2024-12-26 15:00:00,54.47,1023.45,15.83
2024-12-26 16:00:00,54.46,1023.63,15.85
2024-12-26 17:00:00,54.31,1024.03,15.83
2024-12-26 18:00:00,54.15,1024.52,15.84
2024-12-26 19:00:00,54.15,1025.31,15.82
2024-12-26 20:00:00,54.33,1025.43,15.81
2024-12-26 21:00:00,54.5,1025.66,15.77
2024-12-27 07:00:00,55.17,1026.66,15.28
2024-12-27 08:00:00,55.14,1026.99,15.17
2024-12-27 09:00:00,55.37,1027.43,15.08
2024-12-27 10:00:00,55.6,1027.24,15.14
2024-12-27 11:00:00,55.52,1026.59,15.2
2024-12-27 12:00:00,55.51,1025.97,15.25
2024-12-27 13:00:00,55.91,1025.41,15.29
2024-12-27 14:00:00,56.05,1025.41,15.33
2024-12-27 15:00:00,55.94,1025.63,15.29
2024-12-27 16:00:00,55.83,1025.73,15.3
2024-12-27 17:00:00,55.87,1026.21,15.28
2024-12-27 18:00:00,56.06,1026.66,15.25
2024-12-27 19:00:00,56.19,1026.73,15.24
2024-12-27 20:00:00,56.32,1026.71,15.23
2024-12-27 21:00:00,56.32,1026.76,15.17
2024-12-28 07:00:00,56.04,1026.41,14.42
2024-12-28 08:00:00,55.35,1026.56,14.24
2024-12-28 09:00:00,54.85,1026.69,14.12
2024-12-28 10:00:00,54.33,1026.5,14.25
2024-12-28 11:00:00,53.92,1025.7,14.43
2024-12-28 12:00:00,53.74,1024.77,14.5
2024-12-28 13:00:00,53.44,1023.85,14.6
2024-12-28 14:00:00,53.35,1023.85,14.7
2024-12-28 15:00:00,53.52,1023.93,14.81
2024-12-28 16:00:00,53.75,1023.88,14.81
2024-12-28 17:00:00,53.8,1024.03,14.81
2024-12-28 18:00:00,53.85,1024.43,14.78
2024-12-28 19:00:00,54.06,1024.86,14.78
2024-12-28 20:00:00,54.36,1024.88,14.75
2024-12-28 21:00:00,54.56,1024.88,14.72
2024-12-29 07:00:00,53.06,1025.05,14.14
2024-12-29 08:00:00,52.82,1025.36,13.99
2024-12-29 09:00:00,52.34,1025.56,13.86
2024-12-29 10:00:00,51.93,1025.41,13.88
2024-12-29 11:00:00,51.71,1025.12,14.0
2024-12-29 12:00:00,51.65,1023.93,14.08
2024-12-29 13:00:00,51.63,1023.6,14.13
2024-12-29 14:00:00,51.61,1023.38,14.17
2024-12-29 15:00:00,51.69,1023.6,14.2
2024-12-29 16:00:00,51.73,1023.88,14.23
2024-12-29 17:00:00,51.85,1024.28,14.23
2024-12-29 18:00:00,52.12,1024.61,14.24
2024-12-29 19:00:00,52.49,1025.23,14.23
2024-12-29 20:00:00,52.91,1025.23,14.18
2024-12-29 21:00:00,53.34,1025.56,14.1
2024-12-30 07:00:00,52.67,1026.13,13.54
2024-12-30 08:00:00,52.61,1026.6,13.43
2024-12-30 09:00:00,52.47,1027.04,13.41
2024-12-30 10:00:00,52.27,1026.61,13.44
2024-12-30 11:00:00,52.11,1026.08,13.55
2024-12-30 12:00:00,52.12,1025.09,13.61
2024-12-30 13:00:00,52.29,1024.26,13.69
2024-12-30 14:00:00,52.32,1023.23,13.75
2024-12-30 15:00:00,52.31,1023.95,13.8
2024-12-30 16:00:00,52.54,1024.28,13.88
2024-12-30 17:00:00,52.66,1024.56,13.84
2024-12-30 18:00:00,52.79,1024.96,13.85
2024-12-30 19:00:00,53.04,1025.36,13.85
2024-12-30 20:00:00,53.51,1025.66,13.81
2024-12-30 21:00:00,54.27,1025.76,13.7
2024-12-31 07:00:00,56.47,1026.05,13.37
2024-12-31 08:00:00,56.86,1026.59,13.3
2024-12-31 09:00:00,56.92,1027.0,13.32
2024-12-31 10:00:00,56.67,1027.04,13.36
2024-12-31 11:00:00,56.95,1026.52,13.39
2024-12-31 12:00:00,57.94,1025.78,13.34
2024-12-31 13:00:00,58.28,1025.33,13.38
2024-12-31 14:00:00,58.4,1025.26,13.42
2024-12-31 15:00:00,58.29,1025.31,13.46
2024-12-31 16:00:00,58.1,1025.38,13.48
2024-12-31 17:00:00,58.19,1025.66,13.5
2024-12-31 18:00:00,58.46,1026.04,13.49
2024-12-31 19:00:00,58.58,1026.5,13.5
2024-12-31 20:00:00,58.92,1026.66,13.51
2024-12-31 21:00:00,59.78,1026.61,13.49
2025-01-01 07:00:00,61.78,1026.29,13.27
2025-01-01 08:00:00,61.77,1026.56,13.25
2025-01-01 09:00:00,62.55,1026.94,13.21
2025-01-01 10:00:00,63.33,1026.76,13.21
2025-01-01 11:00:00,64.2,1026.19,13.24
2025-01-01 12:00:00,64.52,1025.36,13.29
2025-01-01 13:00:00,64.33,1024.61,13.36
2025-01-01 14:00:00,64.46,1024.23,13.38
2025-01-01 15:00:00,64.74,1024.28,13.44
2025-01-01 16:00:00,64.5,1024.56,13.44
2025-01-01 17:00:00,64.58,1025.46,13.47
2025-01-01 18:00:00,64.24,1025.06,13.44
2025-01-01 19:00:00,63.99,1025.11,13.45
2025-01-01 20:00:00,63.79,1025.31,13.48
2025-01-01 21:00:00,63.63,1025.24,13.44
2025-01-02 07:00:00,62.98,1023.75,13.06
2025-01-02 08:00:00,62.3,1023.98,13.09
2025-01-02 09:00:00,62.1,1024.12,13.04
2025-01-02 10:00:00,61.85,1023.89,13.05
2025-01-02 11:00:00,61.6,1022.93,13.14
2025-01-02 12:00:00,61.25,1021.7,13.23
2025-01-02 13:00:00,61.03,1020.89,13.33
2025-01-02 14:00:00,60.71,1019.7,13.45
2025-01-02 15:00:00,60.45,1019.88,13.57
2025-01-02 16:00:00,60.38,1019.59,13.55
2025-01-02 17:00:00,60.4,1019.72,13.53
2025-01-02 18:00:00,60.37,1020.19,13.49
2025-01-02 19:00:00,60.4,1020.56,13.43
2025-01-02 20:00:00,60.45,1021.75,13.4
2025-01-02 21:00:00,60.37,1021.15,13.38
2025-01-03 07:00:00,58.55,1018.83,13.01
2025-01-03 08:00:00,58.38,1019.07,12.97
2025-01-03 09:00:00,58.19,1019.44,13.0
2025-01-03 10:00:00,57.97,1018.75,13.04
2025-01-03 11:00:00,57.46,1018.09,13.12
2025-01-03 12:00:00,56.76,1016.53,13.29
2025-01-03 13:00:00,56.34,1015.33,13.48
2025-01-03 14:00:00,53.95,1015.26,13.84
2025-01-03 15:00:00,51.05,1015.26,14.01
2025-01-03 16:00:00,51.95,1015.26,13.94
2025-01-03 17:00:00,52.48,1015.73,13.87
2025-01-03 18:00:00,51.97,1016.27,13.87
2025-01-03 19:00:00,51.61,1016.57,13.83
2025-01-03 20:00:00,52.26,1016.94,13.78
2025-01-03 21:00:00,52.86,1017.21,13.76
2025-01-04 07:00:00,55.48,1016.86,13.39
2025-01-04 08:00:00,55.51,1017.19,13.39
2025-01-04 09:00:00,55.6,1017.51,13.4
2025-01-04 10:00:00,55.58,1017.34,13.45
2025-01-04 11:00:00,55.44,1016.72,13.56
2025-01-04 12:00:00,55.07,1015.83,13.7
2025-01-04 13:00:00,54.58,1014.72,13.89
2025-01-04 14:00:00,54.12,1013.9,14.15
2025-01-04 15:00:00,54.1,1013.13,14.25
2025-01-04 16:00:00,54.21,1014.03,14.18
2025-01-04 17:00:00,54.32,1014.18,14.12
2025-01-04 18:00:00,54.52,1014.63,14.06
2025-01-04 19:00:00,54.55,1014.53,14.01
2025-01-04 20:00:00,54.63,1014.33,14.0
2025-01-04 21:00:00,54.62,1014.21,13.98
2025-01-05 07:00:00,54.86,1010.97,13.67
2025-01-05 08:00:00,55.13,1011.42,13.63
2025-01-05 09:00:00,55.15,1011.42,13.67
2025-01-05 10:00:00,55.16,1010.6,13.76
2025-01-05 11:00:00,55.38,1009.6,13.87
2025-01-05 12:00:00,55.82,1008.42,14.01
2025-01-05 13:00:00,56.27,1006.91,14.12
2025-01-05 14:00:00,56.38,1006.36,14.26
2025-01-05 15:00:00,56.34,1006.36,14.3
2025-01-05 16:00:00,56.45,1005.86,14.32
2025-01-05 17:00:00,56.78,1006.18,14.33
2025-01-05 18:00:00,56.7,1006.31,14.24
2025-01-05 19:00:00,56.81,1006.08,14.21
2025-01-05 20:00:00,56.74,1005.96,14.15
2025-01-05 21:00:00,56.66,1005.44,14.14
2025-01-06 07:00:00,54.47,1002.4,15.0
2025-01-06 08:00:00,53.12,1002.57,15.75
2025-01-06 09:00:00,52.8,1002.93,16.01
2025-01-06 10:00:00,52.46,1002.86,16.27
2025-01-06 11:00:00,52.28,1002.29,16.5
2025-01-06 12:00:00,52.16,1001.57,16.74
2025-01-06 13:00:00,52.09,1000.96,16.95
2025-01-06 14:00:00,51.94,1000.84,17.15
2025-01-06 15:00:00,51.69,1001.19,17.33
2025-01-06 16:00:00,51.64,1001.63,17.4
2025-01-06 17:00:00,51.49,1002.69,17.5
2025-01-06 18:00:00,50.23,1003.89,17.57
2025-01-06 19:00:00,48.93,1005.01,17.57
2025-01-06 20:00:00,48.94,1006.0,17.09
2025-01-06 21:00:00,50.24,1006.92,16.52
2025-01-07 07:00:00,52.42,1013.96,17.38
2025-01-07 08:00:00,57.29,1014.84,18.97
2025-01-07 09:00:00,58.11,1015.42,19.6
2025-01-07 10:00:00,50.36,1015.68,19.03
2025-01-07 11:00:00,48.02,1015.28,19.49
2025-01-07 12:00:00,50.13,1014.45,20.17
2025-01-07 13:00:00,44.66,1013.81,19.42
2025-01-07 14:00:00,43.16,1013.4,18.72
2025-01-07 15:00:00,49.42,1013.8,19.65
2025-01-07 16:00:00,51.67,1014.18,20.09
2025-01-07 17:00:00,50.75,1014.55,19.75
2025-01-07 18:00:00,52.75,1015.38,20.4
2025-01-07 19:00:00,52.67,1015.74,20.18
2025-01-07 20:00:00,48.82,1016.14,18.98
2025-01-07 21:00:00,48.32,1016.61,18.09
2025-01-08 07:00:00,53.43,1014.92,18.17
2025-01-08 08:00:00,58.56,1014.99,19.52
2025-01-08 09:00:00,61.67,1014.91,20.02
2025-01-08 10:00:00,57.0,1014.35,19.3
2025-01-08 11:00:00,55.61,1013.32,19.46
2025-01-08 12:00:00,53.95,1012.51,19.68
2025-01-08 13:00:00,49.81,1012.13,19.04
2025-01-08 14:00:00,43.63,1011.65,19.14
2025-01-08 15:00:00,45.46,1011.56,19.73
2025-01-08 16:00:00,51.54,1011.07,20.46
2025-01-08 17:00:00,47.43,1011.12,20.4
2025-01-08 18:00:00,48.76,1011.6,20.86
2025-01-08 19:00:00,52.63,1012.0,20.8
2025-01-08 20:00:00,46.7,1012.32,19.69
2025-01-08 21:00:00,43.39,1012.64,19.06
2025-01-09 07:00:00,51.46,1013.47,19.05
2025-01-09 08:00:00,51.85,1014.5,20.28
2025-01-09 09:00:00,50.52,1014.96,21.02
2025-01-09 10:00:00,49.86,1015.3,21.05
2025-01-09 11:00:00,47.57,1014.93,21.21
2025-01-09 12:00:00,47.01,1014.76,21.5
2025-01-09 13:00:00,44.69,1014.28,21.22
2025-01-09 14:00:00,43.74,1014.5,20.74
2025-01-09 15:00:00,44.71,1015.2,21.04
2025-01-09 16:00:00,44.76,1015.51,21.15
2025-01-09 17:00:00,46.48,1016.17,20.96
2025-01-09 18:00:00,47.17,1016.62,20.67
2025-01-09 19:00:00,50.34,1017.25,20.89
2025-01-09 20:00:00,50.99,1017.81,20.52
2025-01-09 21:00:00,51.06,1017.96,20.2
2025-01-10 07:00:00,52.28,1019.29,19.5
2025-01-10 08:00:00,54.84,1019.37,20.23
2025-01-10 09:00:00,55.79,1019.41,20.74
2025-01-10 10:00:00,56.25,1019.88,20.66
2025-01-10 11:00:00,58.52,1019.26,21.34
2025-01-10 12:00:00,57.4,1018.02,21.7
2025-01-10 13:00:00,52.75,1016.85,20.98
2025-01-10 14:00:00,51.9,1016.79,20.54
2025-01-10 15:00:00,50.83,1016.59,20.29
2025-01-10 16:00:00,50.55,1016.7,20.19
2025-01-10 17:00:00,49.79,1017.35,19.92
2025-01-10 18:00:00,48.93,1017.58,19.73
2025-01-10 19:00:00,48.6,1018.15,19.65
2025-01-10 20:00:00,47.85,1018.33,19.7
2025-01-10 21:00:00,47.98,1018.1,19.58
2025-01-11 07:00:00,50.53,1016.48,19.08
2025-01-11 08:00:00,51.01,1016.41,19.05
2025-01-11 09:00:00,51.89,1016.3,19.02
2025-01-11 10:00:00,52.54,1017.55,19.04
2025-01-11 11:00:00,52.87,1016.94,19.27
2025-01-11 12:00:00,52.53,1015.66,19.47
2025-01-11 13:00:00,50.97,1015.33,19.66
2025-01-11 14:00:00,48.93,1015.33,19.6
2025-01-11 15:00:00,46.86,1016.15,19.73
2025-01-11 16:00:00,45.78,1017.49,19.76
2025-01-11 17:00:00,45.52,1018.33,19.67
2025-01-11 18:00:00,44.97,1018.55,19.61
2025-01-11 19:00:00,44.38,1018.94,19.48
2025-01-11 20:00:00,44.93,1019.19,19.47
2025-01-11 21:00:00,45.28,1019.53,19.39
2025-01-12 07:00:00,35.81,1019.83,18.05
2025-01-12 08:00:00,36.07,1020.15,18.03
2025-01-12 09:00:00,36.14,1019.72,18.13
2025-01-12 10:00:00,35.63,1020.26,18.26
2025-01-12 11:00:00,34.98,1019.91,18.35
2025-01-12 12:00:00,35.29,1018.89,18.45
2025-01-12 13:00:00,35.83,1018.41,18.57
2025-01-12 14:00:00,36.72,1018.63,18.63
2025-01-12 15:00:00,37.42,1019.07,18.68
2025-01-12 16:00:00,37.84,1019.71,18.72
2025-01-12 17:00:00,38.41,1020.83,18.7
2025-01-12 18:00:00,39.12,1021.53,18.71
2025-01-12 19:00:00,39.71,1022.38,18.72
2025-01-12 20:00:00,40.65,1022.9,18.71
2025-01-12 21:00:00,41.18,1023.35,18.71
2025-01-13 07:00:00,39.81,1023.29,17.61
2025-01-13 08:00:00,43.79,1023.58,19.56
2025-01-13 09:00:00,41.95,1023.81,19.77
2025-01-13 10:00:00,39.93,1023.89,19.97
2025-01-13 11:00:00,37.26,1023.13,20.34
2025-01-13 12:00:00,35.73,1022.43,20.09
2025-01-13 13:00:00,35.1,1021.86,19.75
2025-01-13 14:00:00,34.5,1021.35,19.17
2025-01-13 15:00:00,35.26,1021.77,19.77
2025-01-13 16:00:00,33.78,1022.41,20.19
2025-01-13 17:00:00,33.61,1023.02,20.3
2025-01-13 18:00:00,33.96,1023.64,20.95
2025-01-13 19:00:00,33.83,1024.22,21.22
2025-01-13 20:00:00,34.51,1025.02,20.49
2025-01-13 21:00:00,35.24,1025.48,19.74
2025-01-14 07:00:00,36.46,1026.29,18.54
2025-01-14 08:00:00,40.46,1026.7,19.59
2025-01-14 09:00:00,36.34,1027.01,19.85
2025-01-14 10:00:00,35.42,1026.9,19.91
2025-01-14 11:00:00,38.79,1026.25,20.91
2025-01-14 12:00:00,34.18,1025.36,21.26
2025-01-14 13:00:00,29.76,1024.29,20.33
2025-01-14 14:00:00,29.3,1023.63,19.43
2025-01-14 15:00:00,32.45,1023.9,20.03
2025-01-14 16:00:00,30.88,1023.9,20.43
2025-01-14 17:00:00,33.37,1024.19,20.31
2025-01-14 18:00:00,37.75,1024.76,20.84
2025-01-14 19:00:00,39.85,1025.04,21.07
2025-01-14 20:00:00,37.66,1025.26,20.23
2025-01-14 21:00:00,37.23,1025.53,19.36
2025-01-15 07:00:00,34.56,1023.63,18.36
2025-01-15 08:00:00,39.22,1023.9,19.63
2025-01-15 09:00:00,41.97,1023.6,20.14
2025-01-15 10:00:00,35.81,1023.73,19.91
2025-01-15 11:00:00,32.73,1022.78,20.18
2025-01-15 12:00:00,30.13,1021.47,20.41
2025-01-15 13:00:00,27.42,1020.06,19.99
2025-01-15 14:00:00,26.59,1019.13,19.22
2025-01-15 15:00:00,27.03,1018.74,19.42
2025-01-15 16:00:00,29.24,1018.59,19.65
