time,azimuth_mean,elevation_mean
2025-01-29 15:30:00,231.3275,14.7625
2025-01-29 16:00:00,237.46545454545455,9.558181818181819
2025-01-29 16:30:00,242.14466666666667,5.087999999999999
2025-01-29 17:00:00,246.58083333333332,0.5583333333333333
2025-01-29 17:30:00,251.1614285714286,-5.002857142857143
2025-01-29 18:00:00,256.2325,-11.2375
2025-01-29 18:30:00,260.42,-16.52
2025-01-29 19:00:00,264.59,-21.83
2025-01-29 19:30:00,269.24,-27.61
2025-01-29 20:00:00,274.1,-33.39
2025-01-29 20:30:00,279.40999999999997,-39.129999999999995
2025-01-29 21:00:00,285.27,-44.79
2025-01-29 21:30:00,292.15,-50.254999999999995
2025-01-29 22:00:00,300.23,-55.46
2025-01-29 22:30:00,310.475,-60.15
2025-01-29 23:00:00,323.1,-64.16
2025-01-29 23:30:00,339.205,-66.88499999999999
2025-01-30 00:00:00,0.05,-68.16
2025-01-30 00:30:00,18.634999999999998,-67.11
2025-01-30 01:00:00,35.09,-64.56
2025-01-30 01:30:00,48.07,-60.655
2025-01-30 02:00:00,58.6,-56.04
2025-01-30 02:30:00,66.86,-50.865
2025-01-30 03:00:00,73.88,-45.43
2025-01-30 03:30:00,79.815,-39.78
2025-01-30 04:00:00,85.19,-34.05
2025-01-30 04:30:00,90.08500000000001,-28.259999999999998
2025-01-30 05:00:00,94.75,-22.47
2025-01-30 05:30:00,99.45333333333333,-16.473333333333333
2025-01-30 06:00:00,103.5925,-11.2325
2025-01-30 06:30:00,108.63166666666666,-5.015
2025-01-30 07:00:00,113.23461538461538,0.5753846153846154
2025-01-30 07:30:00,117.838,5.308666666666666
2025-01-30 08:00:00,122.65666666666668,9.913333333333332
2025-01-30 08:30:00,128.62142857142857,14.98
2025-01-30 09:00:00,134.57875,19.29375
2025-01-30 09:30:00,141.00857142857143,23.18
2025-01-30 10:00:00,147.965,26.5375
2025-01-30 10:30:00,155.43,29.288571428571426
2025-01-30 11:00:00,163.3675,31.322499999999998
2025-01-30 11:30:00,171.65857142857143,32.58714285714286
2025-01-30 12:00:00,179.77625,33.005
2025-01-30 12:30:00,188.46125,32.5775
2025-01-30 13:00:00,196.75857142857143,31.330000000000002
2025-01-30 13:30:00,204.69,29.28
2025-01-30 14:00:00,212.16428571428574,26.541428571428572
2025-01-30 14:30:00,219.11375,23.173750000000002
2025-01-30 15:00:00,225.55571428571426,19.295714285714286
2025-01-30 15:30:00,231.51,14.9725
2025-01-30 16:00:00,237.5581818181818,9.845454545454546
2025-01-30 16:30:00,242.21866666666665,5.398
2025-01-30 17:00:00,246.8146153846154,0.7023076923076924
2025-01-30 17:30:00,251.52857142857144,-5.01
2025-01-30 18:00:00,256.5925,-11.24
2025-01-30 18:30:00,260.78000000000003,-16.523333333333333
2025-01-30 19:00:00,264.96,-21.83
2025-01-30 19:30:00,269.625,-27.61
2025-01-30 20:00:00,274.52,-33.39
2025-01-30 20:30:00,279.86,-39.129999999999995
2025-01-30 21:00:00,285.75,-44.77
2025-01-30 21:30:00,292.685,-50.22
2025-01-30 22:00:00,300.82,-55.41
2025-01-30 22:30:00,311.14,-60.055
2025-01-30 23:00:00,323.81,-64.02
2025-01-30 23:30:00,339.9,-66.67500000000001
2025-01-31 00:00:00,0.04,-67.89
2025-01-31 00:30:00,18.45,-66.845
2025-01-31 01:00:00,34.79,-64.32
2025-01-31 01:30:00,47.730000000000004,-60.43
2025-01-31 02:00:00,58.25,-55.84
2025-01-31 02:30:00,66.535,-50.685
2025-01-31 03:00:00,73.57,-45.25
2025-01-31 03:30:00,79.53,-39.614999999999995
2025-01-31 04:00:00,84.91,-33.88
2025-01-31 04:30:00,89.825,-28.095
2025-01-31 05:00:00,94.5,-22.31
2025-01-31 05:30:00,99.08999999999999,-16.473333333333333
2025-01-31 06:00:00,103.2325,-11.2275
2025-01-31 06:30:00,108.27,-5.01
2025-01-31 07:00:00,112.95416666666667,0.6825000000000001
2025-01-31 07:30:00,117.46533333333333,5.326666666666667
2025-01-31 08:00:00,122.26454545454546,9.932727272727274
2025-01-31 08:30:00,128.19714285714286,15.005714285714287
2025-01-31 09:00:00,134.15,19.3475
2025-01-31 09:30:00,140.5742857142857,23.268571428571427
2025-01-31 10:00:00,147.53125,26.65875
2025-01-31 10:30:00,155.0,29.451428571428572
2025-01-31 11:00:00,162.9525,31.521250000000002
2025-01-31 11:30:00,171.26571428571427,32.82714285714285
2025-01-31 12:00:00,179.59875,33.28
2025-01-31 12:30:00,188.50125,32.855000000000004
2025-01-31 13:00:00,196.83428571428573,31.601428571428567
2025-01-31 13:30:00,204.7975,29.54375
2025-01-31 14:00:00,212.29999999999998,26.794285714285714
2025-01-31 14:30:00,219.27,23.41375
2025-01-31 15:00:00,225.72857142857143,19.52
2025-01-31 15:30:00,231.69375,15.18875
2025-01-31 16:00:00,237.69099999999997,10.104
2025-01-31 16:30:00,242.29533333333333,5.713333333333334
2025-01-31 17:00:00,246.9676923076923,0.9299999999999999
2025-01-31 17:30:00,251.795,-4.886666666666667
2025-01-31 18:00:00,256.9625,-11.2425
2025-01-31 18:30:00,261.15000000000003,-16.526666666666667
2025-01-31 19:00:00,265.34,-21.84
2025-01-31 19:30:00,270.025,-27.62
2025-01-31 20:00:00,274.94,-33.4
2025-01-31 20:30:00,280.315,-39.125
2025-01-31 21:00:00,286.25,-44.76
2025-01-31 21:30:00,293.235,-50.19
2025-01-31 22:00:00,301.44,-55.35
2025-01-31 22:30:00,311.82,-59.96
2025-01-31 23:00:00,324.54,-63.87
2025-01-31 23:30:00,340.605,-66.46
2025-02-01 00:00:00,0.04,-67.6
2025-02-01 00:30:00,18.265,-66.57
2025-02-01 01:00:00,34.49,-64.07
2025-02-01 01:30:00,47.39,-60.205
2025-02-01 02:00:00,57.91,-55.63
2025-02-01 02:30:00,66.205,-50.495
2025-02-01 03:00:00,73.26,-45.08
2025-02-01 03:30:00,79.235,-39.445
2025-02-01 04:00:00,84.64,-33.71
2025-02-01 04:30:00,89.565,-27.93
2025-02-01 05:00:00,94.26,-22.14
2025-02-01 05:30:00,98.71999999999998,-16.47
2025-02-01 06:00:00,102.8675,-11.225
2025-02-01 06:30:00,107.90333333333335,-5.008333333333334
2025-02-01 07:00:00,112.74538461538462,0.8653846153846154
2025-02-01 07:30:00,117.41933333333333,5.678
2025-02-01 08:00:00,122.072,10.145
2025-02-01 08:30:00,128.155,15.33
2025-02-01 09:00:00,134.12,19.68285714285714
2025-02-01 09:30:00,140.58375,23.595
2025-02-01 10:00:00,147.56428571428572,26.99857142857143
2025-02-01 10:30:00,155.08125,29.77
2025-02-01 11:00:00,163.06714285714287,31.849999999999998
2025-02-01 11:30:00,171.43375,33.121249999999996
2025-02-01 12:00:00,179.98714285714283,33.56857142857143
2025-02-01 12:30:00,188.54625,33.135
2025-02-01 13:00:00,196.91714285714286,31.874285714285715
2025-02-01 13:30:00,204.9125,29.807499999999997
2025-02-01 14:00:00,212.44,27.04714285714286
2025-02-01 14:30:00,219.43125,23.65375
2025-02-01 15:00:00,225.90714285714284,19.754285714285714
2025-02-01 15:30:00,231.88375,15.405
2025-02-01 16:00:00,238.023,10.184999999999999
2025-02-01 16:30:00,242.714,5.696666666666667
2025-02-01 17:00:00,247.37692307692308,0.9084615384615383
2025-02-01 17:30:00,252.17166666666665,-4.89
2025-02-01 18:00:00,256.73333333333335,-10.493333333333334
2025-02-01 18:30:00,260.9325,-15.774999999999999
2025-02-01 19:00:00,265.73,-21.84
2025-02-01 19:30:00,270.42999999999995,-27.62
2025-02-01 20:00:00,275.37,-33.4
2025-02-01 20:30:00,280.775,-39.125
2025-02-01 21:00:00,286.76,-44.75
2025-02-01 21:30:00,293.79499999999996,-50.155
2025-02-01 22:00:00,302.06,-55.29
2025-02-01 22:30:00,312.51,-59.855000000000004
2025-02-01 23:00:00,325.28,-63.72
2025-02-01 23:30:00,341.31,-66.24000000000001
2025-02-02 00:00:00,0.03,-67.32
2025-02-02 00:30:00,18.080000000000002,-66.295
2025-02-02 01:00:00,34.19,-63.81
2025-02-02 01:30:00,47.045,-59.975
2025-02-02 02:00:00,57.56,-55.43
2025-02-02 02:30:00,65.87,-50.3
2025-02-02 03:00:00,72.94,-44.89
2025-02-02 03:30:00,78.94,-39.265
2025-02-02 04:00:00,84.36,-33.54
2025-02-02 04:30:00,89.30000000000001,-27.759999999999998
2025-02-02 05:00:00,94.0,-21.97
2025-02-02 05:30:00,98.34666666666665,-16.47
2025-02-02 06:00:00,102.495,-11.2225
2025-02-02 06:30:00,107.85285714285715,-4.609999999999999
2025-02-02 07:00:00,112.5775,1.1291666666666667
2025-02-02 07:30:00,117.03266666666667,5.696666666666667
2025-02-02 08:00:00,121.66400000000002,10.166
2025-02-02 08:30:00,127.72125,15.35875
2025-02-02 09:00:00,133.67857142857142,19.74142857142857
2025-02-02 09:30:00,140.1375,23.68625
2025-02-02 10:00:00,147.1142857142857,27.124285714285715
2025-02-02 10:30:00,154.6375,29.935000000000002
2025-02-02 11:00:00,162.64142857142858,32.05857142857143
2025-02-02 11:30:00,171.03,33.37125
2025-02-02 12:00:00,179.8075,33.85875
2025-02-02 12:30:00,188.59125,33.4225
2025-02-02 13:00:00,197.0,32.15857142857143
2025-02-02 13:30:00,205.02875,30.08125
2025-02-02 14:00:00,212.58714285714285,27.30857142857143
2025-02-02 14:30:00,219.595,23.90125
2025-02-02 15:00:00,226.08857142857144,19.985714285714288
2025-02-02 15:30:00,232.07750000000001,15.63
2025-02-02 16:00:00,238.158,10.462
2025-02-02 16:30:00,242.804,6.013333333333334
2025-02-02 17:00:00,247.42461538461538,1.2976923076923077
2025-02-02 17:30:00,252.22714285714287,-4.494285714285715
2025-02-02 18:00:00,257.1166666666666,-10.496666666666668
2025-02-02 18:30:00,261.315,-15.78
2025-02-02 19:00:00,266.12,-21.84
2025-02-02 19:30:00,270.845,-27.625
2025-02-02 20:00:00,275.8,-33.4
2025-02-02 20:30:00,281.25,-39.12
2025-02-02 21:00:00,287.27,-44.73
2025-02-02 21:30:00,294.365,-50.120000000000005
2025-02-02 22:00:00,302.69,-55.22
2025-02-02 22:30:00,313.2,-59.75
2025-02-02 23:00:00,326.02,-63.56
2025-02-02 23:30:00,342.015,-66.015
2025-02-03 00:00:00,0.03,-67.02
2025-02-03 00:30:00,17.9,-66.00999999999999
2025-02-03 01:00:00,33.89,-63.55
2025-02-03 01:30:00,46.705,-59.739999999999995
2025-02-03 02:00:00,57.21,-55.21
2025-02-03 02:30:00,65.535,-50.1
2025-02-03 03:00:00,72.62,-44.71
2025-02-03 03:30:00,78.64,-39.09
2025-02-03 04:00:00,84.08,-33.37
2025-02-03 04:30:00,89.035,-27.585
2025-02-03 05:00:00,93.75,-21.79
2025-02-03 05:30:00,98.57,-15.705
2025-02-03 06:00:00,102.7,-10.49
2025-02-03 06:30:00,107.47142857142856,-4.6085714285714285
2025-02-03 07:00:00,112.35230769230769,1.3046153846153847
2025-02-03 07:30:00,116.97733333333332,6.053333333333333
2025-02-03 08:00:00,121.779,10.665000000000001
2025-02-03 08:30:00,127.6557142857143,15.695714285714287
2025-02-03 09:00:00,133.64875,20.07125
2025-02-03 09:30:00,140.12428571428572,24.03
2025-02-03 10:00:00,147.14625,27.45375
2025-02-03 10:30:00,154.69714285714286,30.28
2025-02-03 11:00:00,162.755,32.3725
2025-02-03 11:30:00,171.18571428571428,33.69428571428572
2025-02-03 12:00:00,179.62,34.1475
2025-02-03 12:30:00,188.63,33.715
2025-02-03 13:00:00,197.08142857142857,32.441428571428574
2025-02-03 13:30:00,205.145,30.35875
2025-02-03 14:00:00,212.73000000000002,27.574285714285715
2025-02-03 14:30:00,219.76125,24.15625
2025-02-03 15:00:00,226.27142857142857,20.225714285714282
2025-02-03 15:30:00,232.2725,15.855
2025-02-03 16:00:00,238.24888888888887,10.776666666666666
2025-02-03 16:30:00,242.89800000000002,6.333333333333333
2025-02-03 17:00:00,247.685,1.4428571428571428
2025-02-03 17:30:00,252.20833333333334,-4.001666666666666
2025-02-03 18:00:00,256.89750000000004,-9.7525
2025-02-03 18:30:00,261.705,-15.782499999999999
2025-02-03 19:00:00,266.52,-21.84
2025-02-03 19:30:00,271.265,-27.63
2025-02-03 20:00:00,276.25,-33.4
2025-02-03 20:30:00,281.725,-39.11
2025-02-03 21:00:00,287.79,-44.71
2025-02-03 21:30:00,294.935,-50.08
2025-02-03 22:00:00,303.33,-55.16
2025-02-03 22:30:00,313.905,-59.64
2025-02-03 23:00:00,326.76,-63.39
2025-02-03 23:30:00,342.72,-65.78
2025-02-04 00:00:00,0.02,-66.73
2025-02-04 00:30:00,17.715,-65.725
2025-02-04 01:00:00,33.59,-63.29
2025-02-04 01:30:00,46.35,-59.5
2025-02-04 02:00:00,56.85,-54.99
2025-02-04 02:30:00,65.19,-49.905
2025-02-04 03:00:00,72.3,-44.52
2025-02-04 03:30:00,78.33500000000001,-38.91
2025-02-04 04:00:00,83.79,-33.19
2025-02-04 04:30:00,88.76,-27.41
2025-02-04 05:00:00,93.49,-21.62
2025-02-04 05:30:00,98.1825,-15.7025
2025-02-04 06:00:00,102.925,-9.73
2025-02-04 06:30:00,107.47833333333334,-4.121666666666667
2025-02-04 07:00:00,111.95615384615385,1.3115384615384615
2025-02-04 07:30:00,116.58,6.073333333333333
2025-02-04 08:00:00,121.354,10.683
2025-02-04 08:30:00,127.60000000000001,16.0275
2025-02-04 09:00:00,133.6057142857143,20.415714285714284
2025-02-04 09:30:00,140.12,24.3675
2025-02-04 10:00:00,147.1657142857143,27.804285714285715
2025-02-04 10:30:00,154.7675,30.61
2025-02-04 11:00:00,162.85999999999999,32.712857142857146
2025-02-04 11:30:00,171.345,34.0025
2025-02-04 12:00:00,180.01,34.45142857142857
2025-02-04 12:30:00,188.68,34.01
2025-02-04 13:00:00,197.1685714285714,32.73428571428571
2025-02-04 13:30:00,205.27125,30.634999999999998
2025-02-04 14:00:00,212.87999999999997,27.842857142857145
2025-02-04 14:30:00,219.93625,24.41125
2025-02-04 15:00:00,226.46,20.467142857142857
2025-02-04 15:30:00,232.475,16.0825
2025-02-04 16:00:00,238.56333333333336,10.898888888888889
2025-02-04 16:30:00,243.33666666666667,6.319333333333333
2025-02-04 17:00:00,248.11285714285714,1.417857142857143
2025-02-04 17:30:00,252.60666666666668,-4.005
2025-02-04 18:00:00,257.2875,-9.7525
2025-02-04 18:30:00,262.0975,-15.782499999999999
2025-02-04 19:00:00,266.93,-21.85
2025-02-04 19:30:00,271.69,-27.63
2025-02-04 20:00:00,276.7,-33.4
2025-02-04 20:30:00,282.21500000000003,-39.105000000000004
2025-02-04 21:00:00,288.32,-44.69
2025-02-04 21:30:00,295.525,-50.04
2025-02-04 22:00:00,303.98,-55.08
2025-02-04 22:30:00,314.615,-59.525
2025-02-04 23:00:00,327.51,-63.22
2025-02-04 23:30:00,343.42499999999995,-65.53999999999999
2025-02-05 00:00:00,0.02,-66.42
2025-02-05 00:30:00,17.535,-65.435
2025-02-05 01:00:00,33.29,-63.02
2025-02-05 01:30:00,46.010000000000005,-59.254999999999995
2025-02-05 02:00:00,56.5,-54.77
2025-02-05 02:30:00,64.845,-49.695
2025-02-05 03:00:00,71.97,-44.33
2025-02-05 03:30:00,78.03,-38.72
2025-02-05 04:00:00,83.5,-33.01
2025-02-05 04:30:00,88.485,-27.23
2025-02-05 05:00:00,93.23,-21.44
2025-02-05 05:30:00,97.785,-15.6975
2025-02-05 06:00:00,102.5375,-9.727500000000001
2025-02-05 06:30:00,107.085,-4.12
2025-02-05 07:00:00,111.71857142857142,1.4878571428571428
2025-02-05 07:30:00,116.512,6.432
2025-02-05 08:00:00,121.14999999999999,10.91
2025-02-05 08:30:00,127.14625000000001,16.06
2025-02-05 09:00:00,133.14285714285714,20.47714285714286
2025-02-05 09:30:00,139.64875,24.465
2025-02-05 10:00:00,146.6942857142857,27.93857142857143
2025-02-05 10:30:00,154.3,30.785
2025-02-05 11:00:00,162.4085714285714,32.932857142857145
2025-02-05 11:30:00,170.9225,34.2625
2025-02-05 12:00:00,179.82,34.75625
2025-02-05 12:30:00,188.7275,34.31125
2025-02-05 13:00:00,197.25714285714284,33.028571428571425
2025-02-05 13:30:00,205.39125,30.9225
2025-02-05 14:00:00,213.03285714285715,28.114285714285717
2025-02-05 14:30:00,220.10875,24.67
2025-02-05 15:00:00,226.65142857142857,20.712857142857143
2025-02-05 15:30:00,232.6775,16.3175
2025-02-05 16:00:00,238.7277777777778,11.161111111111111
2025-02-05 16:30:00,243.44,6.641333333333334
2025-02-05 17:00:00,248.2135714285714,1.7664285714285715
2025-02-05 17:30:00,252.69571428571427,-3.6228571428571428
2025-02-05 18:00:00,257.69,-9.7575
2025-02-05 18:30:00,262.5,-15.7875
2025-02-05 19:00:00,267.34,-21.85
2025-02-05 19:30:00,272.12,-27.634999999999998
2025-02-05 20:00:00,277.16,-33.4
2025-02-05 20:30:00,282.705,-39.09
2025-02-05 21:00:00,288.86,-44.67
2025-02-05 21:30:00,296.115,-49.989999999999995
2025-02-05 22:00:00,304.63,-55.01
2025-02-05 22:30:00,315.32500000000005,-59.405
2025-02-05 23:00:00,328.26,-63.04
2025-02-05 23:30:00,344.13,-65.29499999999999
2025-02-06 00:00:00,0.01,-66.12
2025-02-06 00:30:00,17.36,-65.14
2025-02-06 01:00:00,32.99,-62.74
2025-02-06 01:30:00,45.665,-59.004999999999995
2025-02-06 02:00:00,56.14,-54.54
2025-02-06 02:30:00,64.5,-49.485
2025-02-06 03:00:00,71.65,-44.13
2025-02-06 03:30:00,77.725,-38.535
2025-02-06 04:00:00,83.21,-32.83
2025-02-06 04:30:00,88.21000000000001,-27.05
2025-02-06 05:00:00,92.97,-21.26
2025-02-06 05:30:00,97.38499999999999,-15.6975
2025-02-06 06:00:00,102.13749999999999,-9.727500000000001
2025-02-06 06:30:00,106.99571428571429,-3.7314285714285718
2025-02-06 07:00:00,111.50307692307692,1.72
2025-02-06 07:30:00,116.10466666666666,6.455333333333333
2025-02-06 08:00:00,121.04400000000001,11.226
2025-02-06 08:30:00,127.0657142857143,16.404285714285717
2025-02-06 09:00:00,133.09625,20.82
2025-02-06 09:30:00,139.62285714285716,24.81714285714286
2025-02-06 10:00:00,146.7125,28.28
2025-02-06 10:30:00,154.35,31.137142857142855
2025-02-06 11:00:00,162.515,33.26
2025-02-06 11:30:00,171.07,34.598571428571425
2025-02-06 12:00:00,179.6275,35.05875
2025-02-06 12:30:00,188.77,34.62
2025-02-06 13:00:00,197.34714285714287,33.32857142857143
2025-02-06 13:30:00,205.51749999999998,31.2125
2025-02-06 14:00:00,213.19,28.391428571428573
2025-02-06 14:30:00,220.285,24.93375
2025-02-06 15:00:00,226.8457142857143,20.964285714285715
2025-02-06 15:30:00,232.88375,16.55125
2025-02-06 16:00:00,238.7575,11.557500000000001
2025-02-06 16:30:00,243.54866666666666,6.967333333333333
2025-02-06 17:00:00,248.49066666666667,1.904
2025-02-06 17:30:00,253.10714285714286,-3.63
2025-02-06 18:00:00,258.09,-9.76
2025-02-06 18:30:00,262.9075,-15.7875
2025-02-06 19:00:00,267.76,-21.85
2025-02-06 19:30:00,272.56,-27.634999999999998
2025-02-06 20:00:00,277.62,-33.4
2025-02-06 20:30:00,283.21000000000004,-39.08
2025-02-06 21:00:00,289.4,-44.64
2025-02-06 21:30:00,296.715,-49.945
2025-02-06 22:00:00,305.3,-54.93
2025-02-06 22:30:00,316.05,-59.275
2025-02-06 23:00:00,329.01,-62.85
2025-02-06 23:30:00,344.82500000000005,-65.045
2025-02-07 00:00:00,0.01,-65.81
2025-02-07 00:30:00,17.19,-64.83500000000001
2025-02-07 01:00:00,32.7,-62.46
2025-02-07 01:30:00,45.325,-58.75
2025-02-07 02:00:00,55.79,-54.31
2025-02-07 02:30:00,64.165,-49.269999999999996
2025-02-07 03:00:00,71.32,-43.92
2025-02-07 03:30:00,77.41,-38.335
2025-02-07 04:00:00,82.92,-32.64
2025-02-07 04:30:00,87.935,-26.86
2025-02-07 05:00:00,92.7,-21.07
2025-02-07 05:30:00,96.9775,-15.6975
2025-02-07 06:00:00,101.735,-9.7225
2025-02-07 06:30:00,106.59285714285714,-3.7271428571428573
2025-02-07 07:00:00,111.25,1.8928571428571428
2025-02-07 07:30:00,116.02466666666668,6.816
2025-02-07 08:00:00,120.84555555555555,11.472222222222221
2025-02-07 08:30:00,126.60428571428572,16.44
2025-02-07 09:00:00,132.625,20.885
2025-02-07 09:30:00,139.1442857142857,24.919999999999998
2025-02-07 10:00:00,146.23250000000002,28.41875
2025-02-07 10:30:00,153.8757142857143,31.32
2025-02-07 11:00:00,162.05625,33.48625
2025-02-07 11:30:00,170.64000000000001,34.86714285714286
2025-02-07 12:00:00,179.43,35.36625
2025-02-07 12:30:00,188.8225,34.9275
2025-02-07 13:00:00,197.4385714285714,33.628571428571426
2025-02-07 13:30:00,205.64499999999998,31.5025
2025-02-07 14:00:00,213.3457142857143,28.66857142857143
2025-02-07 14:30:00,220.4675,25.1975
2025-02-07 15:00:00,227.04285714285714,21.214285714285715
2025-02-07 15:30:00,233.09375,16.79
2025-02-07 16:00:00,238.71714285714285,12.021428571428572
2025-02-07 16:30:00,243.66066666666666,7.296666666666667
2025-02-07 17:00:00,248.77625,2.045625
2025-02-07 17:30:00,253.51999999999998,-3.6357142857142857
2025-02-07 18:00:00,258.505,-9.7675
2025-02-07 18:30:00,262.7366666666667,-15.06
2025-02-07 19:00:00,266.63,-19.925
2025-02-07 19:30:00,271.36,-25.71
2025-02-07 20:00:00,276.37,-31.475
2025-02-07 20:30:00,281.75,-37.19
2025-02-07 21:00:00,287.82,-42.775
2025-02-07 21:30:00,294.68,-48.18
2025-02-07 22:00:00,302.97,-53.225
2025-02-07 22:30:00,312.83,-57.82
2025-02-07 23:00:00,325.245,-61.56
2025-02-07 23:30:00,339.96,-64.3
2025-02-08 00:00:00,175.54999999999998,-65.38
2025-02-08 00:30:00,17.009999999999998,-64.53
2025-02-08 01:00:00,32.4,-62.18
2025-02-08 01:30:00,44.974999999999994,-58.495000000000005
2025-02-08 02:00:00,55.43,-54.07
2025-02-08 02:30:00,63.81,-49.055
2025-02-08 03:00:00,70.99,-43.72
2025-02-08 03:30:00,77.095,-38.14
2025-02-08 04:00:00,82.62,-32.45
2025-02-08 04:30:00,87.65,-26.67
2025-02-08 05:00:00,92.43,-20.88
2025-02-08 05:30:00,96.5675,-15.695
2025-02-08 06:00:00,101.33,-9.72
2025-02-08 06:30:00,106.1842857142857,-3.7199999999999998
2025-02-08 07:00:00,110.83285714285715,1.897857142857143
2025-02-08 07:30:00,115.60533333333333,6.840000000000001
2025-02-08 08:00:00,120.39,11.485555555555557
2025-02-08 08:30:00,126.52250000000001,16.7775
2025-02-08 09:00:00,132.55714285714285,21.237142857142857
2025-02-08 09:30:00,139.12,25.26375
2025-02-08 10:00:00,146.22714285714284,28.78142857142857
2025-02-08 10:30:00,153.92625,31.665
2025-02-08 11:00:00,162.14285714285714,33.84285714285714
2025-02-08 11:30:00,170.785,35.19125
2025-02-08 12:00:00,179.825,35.69
2025-02-08 12:30:00,188.8725,35.24125
2025-02-08 13:00:00,197.53142857142856,33.93714285714286
2025-02-08 13:30:00,205.77625,31.8
2025-02-08 14:00:00,213.50571428571428,28.954285714285714
2025-02-08 14:30:00,220.65,25.46875
2025-02-08 15:00:00,227.24428571428572,21.472857142857144
2025-02-08 15:30:00,233.31,17.03375
2025-02-08 16:00:00,239.24,11.97625
2025-02-08 16:30:00,244.11933333333334,7.285333333333333
2025-02-08 17:00:00,249.082,2.1766666666666667
2025-02-08 17:30:00,253.63,-3.2325
2025-02-08 18:00:00,258.32,-9.023333333333333
2025-02-08 18:30:00,262.5425,-14.2975
2025-02-08 19:00:00,267.055,-19.925
2025-02-08 19:30:00,271.8,-25.71
2025-02-08 20:00:00,276.845,-31.475
2025-02-08 20:30:00,282.25,-37.19
2025-02-08 21:00:00,288.365,-42.75
2025-02-08 21:30:00,295.28,-48.14
2025-02-08 22:00:00,303.63,-53.15
2025-02-08 22:30:00,313.55,-57.71
2025-02-08 23:00:00,326.005,-61.39
2025-02-08 23:30:00,340.7,-64.06
2025-02-09 00:00:00,175.885,-65.075
2025-02-09 00:30:00,16.84,-64.22
2025-02-09 01:00:00,32.11,-61.89
2025-02-09 01:30:00,44.635,-58.230000000000004
2025-02-09 02:00:00,55.08,-53.83
2025-02-09 02:30:00,63.465,-48.83
2025-02-09 03:00:00,70.65,-43.51
2025-02-09 03:30:00,76.78,-37.94
2025-02-09 04:00:00,82.32,-32.25
2025-02-09 04:30:00,87.36500000000001,-26.48
2025-02-09 05:00:00,93.235,-19.34
2025-02-09 05:30:00,96.76,-14.923333333333334
2025-02-09 06:00:00,100.92,-9.7175
2025-02-09 06:30:00,105.76857142857143,-3.717142857142857
2025-02-09 07:00:00,110.57133333333333,2.0753333333333335
2025-02-09 07:30:00,115.51933333333334,7.206
2025-02-09 08:00:00,120.82375,12.32125
2025-02-09 08:30:00,126.42857142857143,17.12857142857143
2025-02-09 09:00:00,132.5,21.585
2025-02-09 09:30:00,139.07142857142858,25.624285714285715
2025-02-09 10:00:00,146.23375,29.12875
2025-02-09 10:30:00,153.96142857142857,32.028571428571425
2025-02-09 11:00:00,162.23625,34.18375
2025-02-09 11:30:00,170.92428571428573,35.54142857142857
2025-02-09 12:00:00,179.62125,36.0075
2025-02-09 12:30:00,188.9225,35.56125
2025-02-09 13:00:00,197.62714285714284,34.247142857142855
2025-02-09 13:30:00,205.91125,32.098749999999995
2025-02-09 14:00:00,213.67000000000002,29.240000000000002
2025-02-09 14:30:00,220.84,25.7425
2025-02-09 15:00:00,227.45000000000002,21.728571428571428
2025-02-09 15:30:00,233.5275,17.27625
2025-02-09 16:00:00,239.16,12.49
2025-02-09 16:30:00,244.244,7.617333333333334
2025-02-09 17:00:00,249.218,2.489333333333333
2025-02-09 17:30:00,254.05125,-3.23625
2025-02-09 18:00:00,258.74333333333334,-9.03
2025-02-09 18:30:00,262.9675,-14.2975
2025-02-09 19:00:00,267.49,-19.925
2025-02-09 19:30:00,272.25,-25.71
2025-02-09 20:00:00,277.32,-31.475
2025-02-09 20:30:00,282.76,-37.17
2025-02-09 21:00:00,288.91499999999996,-42.724999999999994
2025-02-09 21:30:00,295.88,-48.09
2025-02-09 22:00:00,304.28999999999996,-53.06999999999999
2025-02-09 22:30:00,314.27,-57.58
2025-02-09 23:00:00,326.76,-61.21
2025-02-09 23:30:00,341.43,-63.81
2025-02-10 00:00:00,356.20000000000005,-64.765
2025-02-10 00:30:00,16.66,-63.91
2025-02-10 01:00:00,31.81,-61.6
2025-02-10 01:30:00,44.285,-57.96
2025-02-10 02:00:00,54.71,-53.59
2025-02-10 02:30:00,63.11,-48.605000000000004
2025-02-10 03:00:00,70.31,-43.3
2025-02-10 03:30:00,76.46000000000001,-37.739999999999995
2025-02-10 04:00:00,82.01,-32.05
2025-02-10 04:30:00,87.07499999999999,-26.285
2025-02-10 05:00:00,92.88,-19.244999999999997
2025-02-10 05:30:00,96.33666666666666,-14.923333333333334
2025-02-10 06:00:00,100.5,-9.7125
2025-02-10 06:30:00,105.67,-3.295
2025-02-10 07:00:00,110.464,2.4246666666666665
2025-02-10 07:30:00,115.25428571428571,7.3999999999999995
2025-02-10 08:00:00,120.3475,12.33125
2025-02-10 08:30:00,125.94857142857143,17.165714285714284
2025-02-10 09:00:00,132.0075,21.655
2025-02-10 09:30:00,138.57999999999998,25.73
2025-02-10 10:00:00,145.73375,29.27625
2025-02-10 10:30:00,153.46714285714285,32.215714285714284
2025-02-10 11:00:00,161.75875,34.41375
2025-02-10 11:30:00,170.47142857142856,35.82142857142857
2025-02-10 12:00:00,179.42,36.32625
2025-02-10 12:30:00,188.9725,35.88125
