time,sensor.sensor_temperatura_1_humidity,sensor.sensor_temperatura_1_pressure,sensor.sensor_temperatura_1_temperature,sensor_puerta_1 Puerta,suma_ventanas_arriba,suma_ventanas_abajo,azimuth_mean,elevacion_sol,temperatura_exterior,porcentaje_nubes,temperatura_calefaccion_y,media_humedad,media_presion,media_temperatura,hora,part_of_day,mes,season,hora_sin,hora_cos,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6
2024-12-30 13:00:00,51.03,1024.2,13.5,0.0,0.0,0.0,201.1,24.35,12.7,5.0,14.7,52.47,1024.25,13.28,13,2,12,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,False,False
2024-12-30 14:00:00,51.06,1022.7,13.57,0.0,0.0,0.0,214.73,18.95,14.0,1.0,14.7,52.49,1023.23,13.35,14,2,12,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,False,False
2024-12-30 15:00:00,51.12,1024.0,13.61,0.0,0.0,0.0,227.8,10.59,14.7,8.0,14.7,52.48,1023.95,13.4,15,2,12,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,False,False
2024-12-30 16:00:00,51.36,1024.4,13.64,0.0,0.0,0.0,236.99,2.67,14.9,1.0,14.7,52.71,1024.28,13.48,16,2,12,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,False,False
2024-12-30 17:00:00,51.48,1024.7,13.61,0.0,0.0,0.0,246.22,-7.58,14.7,2.0,14.8,52.84,1024.55,13.44,17,2,12,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,False,False
2024-12-30 18:00:00,51.6,1025.1,13.64,0.0,0.0,0.0,254.36,-17.76,14.1,1.0,14.7,52.97,1024.95,13.45,18,1,12,3,-0.979084087682323,0.2034560130526333,False,False,False,False,False,False
2024-12-30 19:00:00,51.82,1025.4,13.62,0.0,0.0,0.0,263.15,-29.36,12.7,1.0,14.8,53.21,1025.35,13.45,19,1,12,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,False,False
2024-12-30 20:00:00,52.23,1025.7,13.63,0.0,0.0,0.0,272.45,-40.9,11.6,1.0,14.7,53.68,1025.65,13.41,20,1,12,3,-0.730835964278124,0.6825531432186542,False,False,False,False,False,False
2024-12-30 21:00:00,52.8,1025.7,13.56,0.0,0.0,0.0,283.84,-52.33,11.3,1.0,14.7,54.44,1025.75,13.29,21,1,12,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,False,False
2024-12-31 07:00:00,54.8,1026.1,13.28,0.0,0.0,0.0,121.69,1.44,7.6,100.0,14.4,56.63,1026.04,12.94,7,3,12,2,0.9422609221188205,-0.33487961217098616,True,False,False,False,False,False
2024-12-31 08:00:00,55.1,1026.6,13.24,0.0,0.0,0.0,130.26,9.13,8.1,96.0,14.4,57.02,1026.58,12.87,8,3,12,2,0.8169698930104421,-0.5766803221148671,True,False,False,False,False,False
2024-12-31 09:00:00,55.17,1027.0,13.26,0.0,0.0,0.0,142.94,17.77,8.5,95.0,14.4,57.08,1026.99,12.89,9,3,12,3,0.631087944326053,-0.7757112907044197,True,False,False,False,False,False
2024-12-31 10:00:00,55.12,1027.0,13.19,0.0,0.0,0.0,156.29,23.61,8.7,72.0,14.4,56.83,1027.03,12.94,10,3,12,3,0.3984010898462414,-0.917211301505453,True,False,False,False,False,False
2024-12-31 11:00:00,55.34,1026.6,13.23,0.0,0.0,0.0,171.09,26.86,9.6,97.0,14.4,57.11,1026.51,12.97,11,3,12,3,0.1361666490962471,-0.9906859460363306,True,False,False,False,False,False
2024-12-31 12:00:00,56.35,1025.9,13.19,0.0,0.0,0.0,186.15,27.14,10.8,100.0,14.4,58.1,1025.78,12.91,12,2,12,0,-0.1361666490962464,-0.9906859460363308,True,False,False,False,False,False
2024-12-31 13:00:00,56.78,1025.4,13.21,0.0,0.0,0.0,201.12,24.42,12.3,100.0,14.4,58.43,1025.33,12.96,13,2,12,3,-0.39840108984624156,-0.9172113015054529,True,False,False,False,False,False
2024-12-31 14:00:00,57.06,1025.4,13.2,0.0,0.0,0.0,214.77,19.01,13.2,100.0,14.3,58.55,1025.25,13.0,14,2,12,3,-0.6310879443260528,-0.7757112907044198,True,False,False,False,False,False
2024-12-31 15:00:00,56.98,1025.4,13.24,0.0,0.0,0.0,227.89,10.62,13.4,98.0,14.4,58.44,1025.3,13.04,15,2,12,3,-0.816969893010442,-0.5766803221148672,True,False,False,False,False,False
2024-12-31 16:00:00,56.88,1025.4,13.21,0.0,0.0,0.0,237.11,2.67,12.8,78.0,14.4,58.25,1025.38,13.06,16,2,12,3,-0.9422609221188204,-0.3348796121709864,True,False,False,False,False,False
2024-12-31 17:00:00,56.87,1025.7,13.25,0.0,0.0,0.0,245.78,-6.93,13.1,38.0,14.4,58.34,1025.65,13.08,17,2,12,3,-0.9976687691905393,-0.06824241336467046,True,False,False,False,False,False
2024-12-31 18:00:00,57.28,1026.1,13.19,0.0,0.0,0.0,253.79,-16.91,12.9,42.0,14.3,58.61,1026.03,13.07,18,1,12,3,-0.979084087682323,0.2034560130526333,True,False,False,False,False,False
2024-12-31 19:00:00,57.39,1026.6,13.2,0.0,0.0,0.0,263.26,-29.36,12.1,52.0,14.4,58.73,1026.49,13.08,19,1,12,3,-0.8878852184023756,0.4600650377311516,True,False,False,False,False,False
2024-12-31 20:00:00,57.46,1026.6,13.21,0.0,0.0,0.0,272.58,-40.9,10.2,96.0,14.4,59.07,1026.65,13.09,20,1,12,3,-0.730835964278124,0.6825531432186542,True,False,False,False,False,False
2024-12-31 21:00:00,58.32,1026.6,13.22,0.0,0.0,0.0,284.0,-52.33,10.5,100.0,14.4,59.92,1026.6,13.07,21,1,12,3,-0.5195839500354336,0.8544194045464886,True,False,False,False,False,False
2025-01-01 07:00:00,60.3,1026.4,13.02,0.0,0.0,0.0,121.57,1.44,7.2,70.0,14.2,61.92,1026.28,12.83,7,3,1,2,0.9422609221188205,-0.33487961217098616,False,True,False,False,False,False
2025-01-01 08:00:00,60.42,1026.8,13.04,0.0,0.0,0.0,130.14,9.14,7.2,59.0,14.2,61.91,1026.55,12.82,8,3,1,2,0.8169698930104421,-0.5766803221148671,False,True,False,False,False,False
2025-01-01 09:00:00,61.07,1027.1,12.99,0.0,0.0,0.0,142.81,17.79,6.8,61.0,14.2,62.68,1026.93,12.78,9,3,1,3,0.631087944326053,-0.7757112907044197,False,True,False,False,False,False
2025-01-01 10:00:00,61.73,1026.9,12.98,0.0,0.0,0.0,156.16,23.66,6.9,62.0,14.2,63.46,1026.75,12.78,10,3,1,3,0.3984010898462414,-0.917211301505453,False,True,False,False,False,False
2025-01-01 11:00:00,62.6,1026.25,12.99,0.0,0.0,0.0,170.97,26.93,8.3,51.0,14.2,64.33,1026.18,12.81,11,3,1,3,0.1361666490962471,-0.9906859460363306,False,True,False,False,False,False
2025-01-01 12:00:00,63.23,1025.4,12.98,0.0,0.0,0.0,186.16,27.22,10.5,98.0,14.2,64.65,1025.35,12.86,12,2,1,0,-0.1361666490962464,-0.9906859460363308,False,True,False,False,False,False
2025-01-01 13:00:00,63.1,1024.6,13.0,0.0,0.0,0.0,201.15,24.5,11.9,61.0,14.2,64.46,1024.6,12.93,13,2,1,3,-0.39840108984624156,-0.9172113015054529,False,True,False,False,False,False
2025-01-01 14:00:00,63.45,1024.2,13.0,0.0,0.0,0.0,214.81,19.08,12.9,92.0,14.2,64.59,1024.23,12.95,14,2,1,3,-0.6310879443260528,-0.7757112907044198,False,True,False,False,False,False
2025-01-01 15:00:00,63.76,1024.2,13.05,0.0,0.0,0.0,227.76,10.83,13.4,57.0,14.2,64.87,1024.28,13.02,15,2,1,3,-0.816969893010442,-0.5766803221148672,False,True,False,False,False,False
2025-01-01 16:00:00,63.58,1024.7,13.06,0.0,0.0,0.0,236.88,3.02,13.5,53.0,14.2,64.63,1024.55,13.02,16,2,1,3,-0.9422609221188204,-0.3348796121709864,False,True,False,False,False,False
2025-01-01 17:00:00,63.81,1026.1,13.08,0.0,0.0,0.0,245.54,-6.51,13.5,40.0,14.2,64.71,1025.45,13.05,17,2,1,3,-0.9976687691905393,-0.06824241336467046,False,True,False,False,False,False
2025-01-01 18:00:00,63.34,1025.1,13.08,0.0,0.0,0.0,253.9,-16.91,13.2,42.0,14.2,64.37,1025.05,13.02,18,1,1,3,-0.979084087682323,0.2034560130526333,False,True,False,False,False,False
2025-01-01 19:00:00,63.06,1025.1,13.04,0.0,0.0,0.0,263.38,-29.37,12.0,34.0,14.2,64.12,1025.1,13.03,19,1,1,3,-0.8878852184023756,0.4600650377311516,False,True,False,False,False,False
2025-01-01 20:00:00,62.82,1025.6,13.08,0.0,0.0,0.0,272.72,-40.91,11.6,32.0,14.2,63.92,1025.3,13.06,20,1,1,3,-0.730835964278124,0.6825531432186542,False,True,False,False,False,False
2025-01-01 21:00:00,62.49,1025.6,13.05,0.0,0.0,0.0,284.17,-52.33,10.6,34.0,14.2,63.76,1025.24,13.02,21,1,1,3,-0.5195839500354336,0.8544194045464886,False,True,False,False,False,False
2025-01-02 07:00:00,61.26,1023.85,12.89,0.0,0.0,0.0,121.46,1.45,6.0,2.0,14.0,63.12,1023.75,12.62,7,3,1,2,0.9422609221188205,-0.33487961217098616,False,False,True,False,False,False
2025-01-02 08:00:00,60.89,1024.0,12.83,0.0,0.0,0.0,130.01,9.15,5.9,3.0,14.0,62.43,1023.98,12.65,8,3,1,2,0.8169698930104421,-0.5766803221148671,False,False,True,False,False,False
2025-01-02 09:00:00,60.66,1024.27,12.83,0.0,0.0,0.0,142.66,17.82,5.8,26.0,14.0,62.24,1024.11,12.6,9,3,1,3,0.631087944326053,-0.7757112907044197,False,False,True,False,False,False
2025-01-02 10:00:00,60.39,1024.0,12.81,0.0,0.0,0.0,156.01,23.7,6.1,47.0,14.0,61.99,1023.89,12.61,10,3,1,3,0.3984010898462414,-0.917211301505453,False,False,True,False,False,False
2025-01-02 11:00:00,60.26,1023.04,12.83,0.0,0.0,0.0,170.83,27.01,7.6,29.0,14.0,61.74,1022.93,12.7,11,3,1,3,0.1361666490962471,-0.9906859460363306,False,False,True,False,False,False
2025-01-02 12:00:00,60.17,1021.68,12.84,0.0,0.0,0.0,186.16,27.31,9.8,4.0,14.1,61.39,1021.7,12.8,12,2,1,0,-0.1361666490962464,-0.9906859460363308,False,False,True,False,False,False
2025-01-02 13:00:00,60.16,1021.18,12.88,0.0,0.0,0.0,201.18,24.59,12.3,0.0,14.0,61.17,1020.89,12.9,13,2,1,3,-0.39840108984624156,-0.9172113015054529,False,False,True,False,False,False
2025-01-02 14:00:00,60.02,1019.63,12.94,0.0,0.0,0.0,214.86,19.16,14.3,0.0,14.1,60.85,1019.7,13.03,14,2,1,3,-0.6310879443260528,-0.7757112907044198,False,False,True,False,False,False
2025-01-02 15:00:00,59.92,1020.0,13.02,0.0,0.0,0.0,227.86,10.86,15.4,0.0,14.1,60.59,1019.89,13.16,15,2,1,3,-0.816969893010442,-0.5766803221148672,False,False,True,False,False,False
2025-01-02 16:00:00,59.87,1019.6,13.01,0.0,0.0,0.0,237.02,3.01,15.9,0.0,14.1,60.53,1019.6,13.14,16,2,1,3,-0.9422609221188204,-0.3348796121709864,False,False,True,False,False,False
2025-01-02 17:00:00,59.87,1019.65,13.03,0.0,0.0,0.0,245.66,-6.51,16.0,0.0,14.2,60.54,1019.72,13.11,17,2,1,3,-0.9976687691905393,-0.06824241336467046,False,False,True,False,False,False
2025-01-02 18:00:00,59.82,1020.3,13.02,0.0,0.0,0.0,254.02,-16.91,15.4,52.0,14.1,60.52,1020.2,13.07,18,1,1,3,-0.979084087682323,0.2034560130526333,False,False,True,False,False,False
2025-01-02 19:00:00,59.76,1020.7,13.0,0.0,0.0,0.0,263.52,-29.37,13.9,76.0,14.2,60.54,1020.56,13.01,19,1,1,3,-0.8878852184023756,0.4600650377311516,False,False,True,False,False,False
2025-01-02 20:00:00,59.68,1022.7,13.0,0.0,0.0,0.0,272.87,-40.91,12.6,13.0,14.1,60.6,1021.75,12.98,20,1,1,3,-0.730835964278124,0.6825531432186542,False,False,True,False,False,False
2025-01-02 21:00:00,59.52,1021.3,12.98,0.0,0.0,0.0,284.36,-52.33,11.6,12.0,14.1,60.52,1021.15,12.95,21,1,1,3,-0.5195839500354336,0.8544194045464886,False,False,True,False,False,False
2025-01-03 07:00:00,57.4,1019.0,12.78,0.0,0.0,0.0,121.32,1.45,10.2,23.0,13.8,58.7,1018.83,12.57,7,3,1,2,0.9422609221188205,-0.33487961217098616,False,False,False,True,False,False
2025-01-03 08:00:00,57.17,1019.3,12.74,0.0,0.0,0.0,129.87,9.16,10.5,70.0,13.8,58.53,1019.07,12.52,8,3,1,2,0.8169698930104421,-0.5766803221148671,False,False,False,True,False,False
2025-01-03 09:00:00,57.04,1019.6,12.7,0.0,0.0,0.0,142.51,17.84,10.6,58.0,13.8,58.34,1019.45,12.55,9,3,1,3,0.631087944326053,-0.7757112907044197,False,False,False,True,False,False
2025-01-03 10:00:00,56.91,1018.8,12.73,0.0,0.0,0.0,155.86,23.76,10.8,58.0,13.8,58.13,1018.76,12.6,10,3,1,3,0.3984010898462414,-0.917211301505453,False,False,False,True,False,False
2025-01-03 11:00:00,56.7,1018.45,12.7,0.0,0.0,0.0,170.69,27.09,12.4,46.0,13.8,57.61,1018.1,12.68,11,3,1,3,0.1361666490962471,-0.9906859460363306,False,False,False,True,False,False
2025-01-03 12:00:00,56.38,1016.78,12.7,0.0,0.0,0.0,186.16,27.41,14.2,63.0,13.8,56.92,1016.54,12.86,12,2,1,0,-0.1361666490962464,-0.9906859460363308,False,False,False,True,False,False
2025-01-03 13:00:00,56.32,1015.4,12.76,0.0,0.0,0.0,201.22,24.68,15.4,35.0,13.8,56.5,1015.34,13.06,13,2,1,3,-0.39840108984624156,-0.9172113015054529,False,False,False,True,False,False
2025-01-03 14:00:00,55.44,1015.4,12.89,0.0,0.0,0.0,214.91,19.25,16.6,26.0,13.8,54.12,1015.27,13.44,14,2,1,3,-0.6310879443260528,-0.7757112907044198,False,False,False,True,False,False
2025-01-03 15:00:00,52.05,1015.4,12.99,0.0,0.0,0.0,227.73,11.09,17.7,67.0,13.9,51.23,1015.27,13.62,15,2,1,3,-0.816969893010442,-0.5766803221148672,False,False,False,True,False,False
2025-01-03 16:00:00,53.06,1015.4,12.96,0.0,0.0,0.0,237.0,3.15,18.3,65.0,14.0,52.13,1015.27,13.55,16,2,1,3,-0.9422609221188204,-0.3348796121709864,False,False,False,True,False,False
2025-01-03 17:00:00,53.48,1015.92,13.0,0.0,0.0,0.0,245.79,-6.52,18.1,50.0,14.0,52.65,1015.74,13.47,17,2,1,3,-0.9976687691905393,-0.06824241336467046,False,False,False,True,False,False
2025-01-03 18:00:00,53.12,1016.45,13.0,0.0,0.0,0.0,254.16,-16.91,17.2,63.0,13.9,52.15,1016.28,13.47,18,1,1,3,-0.979084087682323,0.2034560130526333,False,False,False,True,False,False
2025-01-03 19:00:00,52.62,1016.47,12.99,0.0,0.0,0.0,263.66,-29.37,16.3,78.0,14.0,51.79,1016.58,13.43,19,1,1,3,-0.8878852184023756,0.4600650377311516,False,False,False,True,False,False
2025-01-03 20:00:00,52.75,1016.9,13.02,0.0,0.0,0.0,273.04,-40.92,15.7,58.0,14.0,52.44,1016.95,13.38,20,1,1,3,-0.730835964278124,0.6825531432186542,False,False,False,True,False,False
2025-01-03 21:00:00,53.05,1017.3,13.05,0.0,0.0,0.0,284.57,-52.33,14.6,100.0,14.0,53.04,1017.22,13.36,21,1,1,3,-0.5195839500354336,0.8544194045464886,False,False,False,True,False,False
2025-01-04 07:00:00,54.94,1016.75,12.98,0.0,0.0,0.0,121.18,1.46,11.7,97.0,13.9,55.64,1016.87,12.97,7,3,1,2,0.9422609221188205,-0.33487961217098616,False,False,False,False,True,False
2025-01-04 08:00:00,54.86,1017.3,13.01,0.0,0.0,0.0,129.72,9.17,11.2,98.0,13.9,55.68,1017.2,12.97,8,3,1,2,0.8169698930104421,-0.5766803221148671,False,False,False,False,True,False
2025-01-04 09:00:00,54.93,1017.6,13.01,0.0,0.0,0.0,142.34,17.86,10.8,99.0,13.9,55.76,1017.52,12.98,9,3,1,3,0.631087944326053,-0.7757112907044197,False,False,False,False,True,False
2025-01-04 10:00:00,55.02,1017.3,13.01,0.0,0.0,0.0,155.69,23.81,10.7,100.0,13.9,55.74,1017.35,13.03,10,3,1,3,0.3984010898462414,-0.917211301505453,False,False,False,False,True,False
2025-01-04 11:00:00,55.12,1016.75,13.03,0.0,0.0,0.0,170.53,27.17,12.0,100.0,13.9,55.61,1016.73,13.15,11,3,1,3,0.1361666490962471,-0.9906859460363306,False,False,False,False,True,False
2025-01-04 12:00:00,55.04,1015.93,13.06,0.0,0.0,0.0,186.16,27.51,13.8,100.0,13.9,55.23,1015.84,13.29,12,2,1,0,-0.1361666490962464,-0.9906859460363308,False,False,False,False,True,False
2025-01-04 13:00:00,54.9,1014.9,13.16,0.0,0.0,0.0,201.25,24.78,15.2,82.0,14.0,54.75,1014.73,13.5,13,2,1,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,True,False
2025-01-04 14:00:00,54.81,1014.05,13.28,0.0,0.0,0.0,214.96,19.34,16.5,28.0,14.0,54.29,1013.92,13.77,14,2,1,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,True,False
2025-01-04 15:00:00,54.89,1012.5,13.37,0.0,0.0,0.0,227.91,11.08,17.8,10.0,14.1,54.27,1013.14,13.88,15,2,1,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,True,False
2025-01-04 16:00:00,54.85,1014.2,13.38,0.0,0.0,0.0,237.17,3.14,18.4,3.0,14.1,54.38,1014.04,13.8,16,2,1,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,True,False
2025-01-04 17:00:00,54.89,1014.2,13.4,0.0,0.0,0.0,245.94,-6.52,18.2,3.0,14.2,54.49,1014.19,13.74,17,2,1,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,True,False
2025-01-04 18:00:00,54.92,1014.75,13.43,0.0,0.0,0.0,254.3,-16.91,17.0,27.0,14.2,54.69,1014.64,13.67,18,1,1,3,-0.979084087682323,0.2034560130526333,False,False,False,False,True,False
2025-01-04 19:00:00,54.86,1014.6,13.39,0.0,0.0,0.0,263.81,-29.38,15.0,9.0,14.2,54.72,1014.54,13.62,19,1,1,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,True,False
2025-01-04 20:00:00,54.74,1014.4,13.42,0.0,0.0,0.0,273.21,-40.92,13.9,92.0,14.2,54.8,1014.34,13.61,20,1,1,3,-0.730835964278124,0.6825531432186542,False,False,False,False,True,False
2025-01-04 21:00:00,54.73,1014.2,13.42,0.0,0.0,0.0,284.79,-52.33,13.6,95.0,14.2,54.79,1014.23,13.59,21,1,1,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,True,False
2025-01-05 07:00:00,54.05,1011.2,13.36,0.0,0.0,0.0,121.03,1.46,11.1,85.0,14.1,55.02,1010.99,13.26,7,3,1,2,0.9422609221188205,-0.33487961217098616,False,False,False,False,False,True
2025-01-05 08:00:00,54.21,1011.85,13.37,0.0,0.0,0.0,129.56,9.18,10.9,87.0,14.1,55.29,1011.44,13.22,8,3,1,2,0.8169698930104421,-0.5766803221148671,False,False,False,False,False,True
2025-01-05 09:00:00,54.31,1011.85,13.33,0.0,0.0,0.0,142.15,17.89,10.7,100.0,14.1,55.31,1011.44,13.26,9,3,1,3,0.631087944326053,-0.7757112907044197,False,False,False,False,False,True
2025-01-05 10:00:00,54.42,1010.65,13.38,0.0,0.0,0.0,155.51,23.87,10.8,94.0,14.1,55.33,1010.62,13.36,10,3,1,3,0.3984010898462414,-0.917211301505453,False,False,False,False,False,True
2025-01-05 11:00:00,54.62,1009.68,13.37,0.0,0.0,0.0,170.44,27.27,11.6,94.0,14.2,55.55,1009.62,13.47,11,3,1,3,0.1361666490962471,-0.9906859460363306,False,False,False,False,False,True
2025-01-05 12:00:00,55.27,1008.57,13.43,0.0,0.0,0.0,186.17,27.62,14.0,100.0,14.2,55.98,1008.45,13.62,12,2,1,0,-0.1361666490962464,-0.9906859460363308,False,False,False,False,False,True
2025-01-05 13:00:00,55.93,1006.8,13.48,0.0,0.0,0.0,201.29,24.88,14.9,100.0,14.2,56.43,1006.94,13.74,13,2,1,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,False,True
2025-01-05 14:00:00,56.41,1006.4,13.56,0.0,0.0,0.0,215.02,19.44,16.3,92.0,14.3,56.54,1006.39,13.89,14,2,1,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,False,True
2025-01-05 15:00:00,56.62,1006.4,13.56,0.0,0.0,0.0,227.8,11.32,17.1,98.0,14.3,56.5,1006.39,13.92,15,2,1,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,False,True
2025-01-05 16:00:00,56.58,1005.8,13.56,0.0,0.0,0.0,237.0,3.47,17.9,99.0,14.3,56.61,1005.89,13.95,16,2,1,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,False,True
2025-01-05 17:00:00,56.65,1006.25,13.62,0.0,0.0,0.0,245.74,-6.11,18.2,100.0,14.4,56.94,1006.21,13.96,17,2,1,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,False,True
2025-01-05 18:00:00,56.8,1006.3,13.63,0.0,0.0,0.0,254.45,-16.92,17.4,100.0,14.4,56.86,1006.34,13.86,18,1,1,3,-0.979084087682323,0.2034560130526333,False,False,False,False,False,True
2025-01-05 19:00:00,56.88,1006.1,13.6,0.0,0.0,0.0,263.97,-29.38,15.8,100.0,14.4,56.97,1006.11,13.83,19,1,1,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,False,True
2025-01-05 20:00:00,56.72,1006.1,13.64,0.0,0.0,0.0,273.4,-40.93,14.6,84.0,14.4,56.9,1005.99,13.77,20,1,1,3,-0.730835964278124,0.6825531432186542,False,False,False,False,False,True
2025-01-05 21:00:00,56.52,1005.4,13.64,0.0,0.0,0.0,285.03,-52.33,13.9,96.0,14.4,56.82,1005.47,13.76,21,1,1,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,False,True
2025-01-06 07:00:00,54.12,1002.4,14.57,0.0,0.0,0.0,120.87,1.47,12.1,100.0,14.4,54.64,1002.43,14.67,7,3,1,2,0.9422609221188205,-0.33487961217098616,False,False,False,False,False,False
2025-01-06 08:00:00,52.93,1002.6,15.32,0.0,0.0,0.0,129.38,9.2,11.8,96.0,14.8,53.29,1002.61,15.45,8,3,1,2,0.8169698930104421,-0.5766803221148671,False,False,False,False,False,False
2025-01-06 09:00:00,52.72,1002.9,15.58,0.0,0.0,0.0,141.96,17.92,11.9,69.0,15.9,52.97,1002.97,15.73,9,3,1,3,0.631087944326053,-0.7757112907044197,False,False,False,False,False,False
2025-01-06 10:00:00,52.43,1002.8,15.86,0.0,0.0,0.0,155.32,23.93,11.8,82.0,16.5,52.63,1002.89,16.01,10,3,1,3,0.3984010898462414,-0.917211301505453,False,False,False,False,False,False
2025-01-06 11:00:00,52.22,1002.5,16.1,0.0,0.0,0.0,170.18,27.36,12.8,100.0,17.0,52.45,1002.32,16.25,11,3,1,3,0.1361666490962471,-0.9906859460363306,False,False,False,False,False,False
2025-01-06 12:00:00,52.2,1001.7,16.34,0.0,0.0,0.0,185.75,27.77,15.0,100.0,17.4,52.34,1001.61,16.5,12,2,1,0,-0.1361666490962464,-0.9906859460363308,False,False,False,False,False,False
2025-01-06 13:00:00,52.22,1001.03,16.5,0.0,0.0,0.0,201.33,25.0,17.0,100.0,17.7,52.27,1001.0,16.72,13,2,1,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,False,False
2025-01-06 14:00:00,52.2,1001.0,16.72,0.0,0.0,0.0,215.08,19.55,18.2,100.0,18.0,52.12,1000.88,16.93,14,2,1,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,False,False
2025-01-06 15:00:00,51.96,1001.4,16.9,0.0,0.0,0.0,227.93,11.37,16.9,100.0,18.3,51.87,1001.23,17.12,15,2,1,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,False,False
2025-01-06 16:00:00,51.81,1001.85,17.02,0.0,0.0,0.0,237.19,3.46,16.4,100.0,18.5,51.82,1001.67,17.19,16,2,1,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,False,False
2025-01-06 17:00:00,51.69,1002.78,17.16,0.0,0.0,0.0,245.91,-6.11,16.2,100.0,18.8,51.67,1002.72,17.3,17,2,1,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,False,False
2025-01-06 18:00:00,50.4,1003.9,17.24,0.0,0.0,0.0,254.61,-16.92,16.4,100.0,19.0,50.42,1003.92,17.37,18,1,1,3,-0.979084087682323,0.2034560130526333,False,False,False,False,False,False
2025-01-06 19:00:00,49.19,1005.08,17.32,0.0,0.0,0.0,264.15,-29.39,15.4,81.0,19.2,49.12,1005.04,17.37,19,1,1,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,False,False
2025-01-06 20:00:00,49.02,1006.02,16.91,0.0,0.0,0.0,273.6,-40.94,14.8,14.0,19.3,49.13,1006.03,16.87,20,1,1,3,-0.730835964278124,0.6825531432186542,False,False,False,False,False,False
2025-01-06 21:00:00,50.23,1006.8,16.22,0.0,0.0,0.0,285.28,-52.32,14.2,61.0,19.4,50.43,1006.95,16.27,21,1,1,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,False,False
2025-01-07 07:00:00,51.83,1014.2,17.16,0.0,0.0,0.0,120.7,1.47,10.2,0.0,17.0,52.59,1013.98,17.17,7,3,1,2,0.9422609221188205,-0.33487961217098616,True,False,False,False,False,False
2025-01-07 08:00:00,57.83,1014.96,18.8,0.0,0.0,0.0,129.2,9.21,9.9,8.0,17.8,57.45,1014.85,18.85,8,3,1,2,0.8169698930104421,-0.5766803221148671,True,False,False,False,False,False
2025-01-07 09:00:00,59.34,1015.6,19.62,0.0,0.0,0.0,141.75,17.95,9.3,0.0,19.1,58.26,1015.43,19.52,9,3,1,3,0.631087944326053,-0.7757112907044197,True,False,False,False,False,False
2025-01-07 10:00:00,51.36,1015.8,19.07,0.0,0.0,0.0,155.11,24.0,8.9,5.0,20.2,50.54,1015.69,18.91,10,3,1,3,0.3984010898462414,-0.917211301505453,True,False,False,False,False,False
2025-01-07 11:00:00,48.56,1015.38,19.61,0.0,0.0,0.0,169.99,27.47,10.0,5.0,20.7,48.21,1015.29,19.4,11,3,1,3,0.1361666490962471,-0.9906859460363306,True,False,False,False,False,False
2025-01-07 12:00:00,49.63,1014.53,20.37,0.0,0.0,0.0,185.75,27.89,11.8,5.0,20.4,50.31,1014.47,20.12,12,2,1,0,-0.1361666490962464,-0.9906859460363308,True,False,False,False,False,False
2025-01-07 13:00:00,44.56,1013.73,19.68,0.0,0.0,0.0,201.39,25.12,13.3,57.0,20.8,44.87,1013.82,19.33,13,2,1,3,-0.39840108984624156,-0.9172113015054529,True,False,False,False,False,False
2025-01-07 14:00:00,43.19,1013.41,18.79,0.0,0.0,0.0,215.16,19.65,14.6,42.0,21.4,43.37,1013.41,18.59,14,2,1,3,-0.6310879443260528,-0.7757112907044198,True,False,False,False,False,False
2025-01-07 15:00:00,48.48,1013.88,19.72,0.0,0.0,0.0,227.82,11.62,16.1,2.0,20.5,49.61,1013.82,19.57,15,2,1,3,-0.816969893010442,-0.5766803221148672,True,False,False,False,False,False
2025-01-07 16:00:00,51.97,1014.3,20.37,0.0,0.0,0.0,237.22,3.6,16.2,3.0,20.4,51.85,1014.19,20.03,16,2,1,3,-0.9422609221188204,-0.3348796121709864,True,False,False,False,False,False
