time,sensor.sensor_temperatura_1_humidity,sensor.sensor_temperatura_1_pressure,sensor.sensor_temperatura_1_temperature,sensor.sensor_temperatura_2_humidity,sensor.sensor_temperatura_2_pressure,sensor.sensor_temperatura_2_temperature,sensor.sensor_temperatura_3_humidity,sensor.sensor_temperatura_3_pressure,sensor.sensor_temperatura_3_temperature,sensor.sensor_temperatura_4_humidity,sensor.sensor_temperatura_4_pressure,sensor.sensor_temperatura_4_temperature, sensor_ventana_2 Puerta,sensor_puerta_1 Puerta,sensor_ventana_1 Puerta,sensor_ventana_11 Puerta,sensor_ventana_12 Puerta,sensor_ventana_3 Puerta,sensor_ventana_4 Puerta,sensor_ventana_5 Puerta,sensor_ventana_6 Puerta,sensor_ventana_7 Puerta,sensor_ventana_8 Puerta,sensor_ventana_9 Puerta,azimuth_mean,elevation_mean
2025-02-01 11:00:00,36.24,1016.6,18.36,38.53,1016.6,17.29,36.28,1016.75,18.26,36.25,1016.87,18.46,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,163.07,31.85
2025-02-01 11:30:00,36.14,1016.1,18.37,38.47,1015.97,17.38,36.46,1015.95,18.31,36.35,1016.17,18.43,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,171.43,33.12
2025-02-01 12:00:00,36.05,1015.4,18.4,38.22,1015.23,17.45,36.18,1015.4,18.27,36.19,1015.45,18.44,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,179.99,33.57
2025-02-01 12:30:00,35.88,1014.75,18.36,38.01,1014.5,17.42,35.97,1014.55,18.24,36.07,1014.85,18.4,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,188.55,33.14
2025-02-01 13:00:00,35.88,1013.7,18.36,37.97,1013.95,17.46,36.17,1014.0,18.26,36.08,1014.25,18.39,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,196.92,31.87
2025-02-01 13:30:00,35.9,1013.7,18.36,38.01,1013.47,17.58,36.33,1013.47,18.26,36.23,1013.83,18.38,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,204.91,29.81
2025-02-01 14:00:00,35.98,1013.2,18.35,38.01,1013.47,17.58,36.45,1013.1,18.26,36.31,1013.3,18.34,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,212.44,27.05
2025-02-01 14:30:00,36.1,1013.2,18.35,37.88,1013.03,17.71,36.42,1013.3,18.27,36.49,1013.5,18.35,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,219.43,23.65
2025-02-01 15:00:00,35.97,1013.7,18.34,37.59,1013.5,17.71,36.16,1013.6,18.23,36.37,1013.6,18.33,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,225.91,19.75
2025-02-01 15:30:00,36.22,1014.57,18.3,37.9,1014.18,17.64,36.52,1014.37,18.18,36.44,1014.52,18.3,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,231.88,15.4
2025-02-01 16:00:00,36.96,1015.2,18.28,39.06,1015.2,17.45,38.34,1015.35,18.08,37.44,1015.35,18.28,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,238.02,10.18
2025-02-01 16:30:00,38.35,1015.05,18.2,40.4,1015.0,17.43,39.13,1015.15,18.1,38.6,1015.13,18.2,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,242.71,5.7
2025-02-01 17:00:00,38.58,1015.57,18.19,40.83,1015.42,17.55,39.44,1015.5,18.09,39.14,1015.6,18.13,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,247.38,0.91
2025-02-01 17:30:00,38.58,1015.57,18.19,40.83,1015.42,17.55,40.5,1015.35,18.08,39.14,1015.6,18.13,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,252.17,-4.89
2025-02-01 18:00:00,39.65,1015.47,18.19,41.98,1015.5,17.65,41.68,1015.7,18.05,39.98,1015.7,18.1,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,256.73,-10.49
2025-02-01 18:30:00,40.19,1016.1,18.17,42.3,1015.95,17.65,41.89,1016.1,18.05,40.48,1016.2,18.08,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,260.93,-15.77
2025-02-01 19:00:00,40.44,1016.6,18.17,43.0,1016.4,17.52,42.76,1016.55,17.94,41.48,1016.65,18.07,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,265.73,-21.84
2025-02-01 19:30:00,41.56,1016.6,18.11,43.0,1016.4,17.52,42.76,1016.55,17.94,41.48,1016.65,18.07,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,270.43,-27.62
2025-02-01 20:00:00,41.56,1016.6,18.11,43.87,1016.5,17.46,43.33,1016.55,17.88,42.24,1016.8,17.99,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,275.37,-33.4
2025-02-01 20:30:00,42.22,1016.4,18.08,44.21,1016.6,17.42,43.71,1016.8,17.91,42.5,1016.9,17.99,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,280.77,-39.12
2025-02-01 21:00:00,42.22,1016.4,18.08,44.42,1016.9,17.43,43.9,1017.0,17.88,42.84,1017.1,17.95,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,286.76,-44.75
2025-02-01 21:30:00,42.57,1016.4,18.08,44.42,1016.9,17.43,43.9,1017.0,17.88,42.84,1017.1,17.95,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,293.79,-50.16
2025-02-01 22:00:00,43.13,1016.4,17.97,44.87,1016.9,17.28,44.35,1016.8,17.78,43.43,1017.2,17.92,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,302.06,-55.29
2025-02-01 22:30:00,43.24,1016.6,17.93,45.41,1016.7,17.2,44.35,1016.8,17.78,43.84,1016.9,17.84,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,312.51,-59.86
2025-02-01 23:00:00,43.78,1016.6,17.9,45.72,1016.5,17.08,44.84,1016.55,17.74,44.17,1016.6,17.77,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,325.28,-63.72
2025-02-01 23:30:00,43.85,1016.6,17.87,46.32,1016.3,17.08,44.84,1016.55,17.74,44.26,1016.7,17.77,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,341.31,-66.24
2025-02-02 00:00:00,44.18,1016.3,17.8,46.45,1016.1,16.91,45.22,1016.35,17.66,44.71,1016.3,17.71,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.03,-67.32
2025-02-02 00:30:00,44.18,1016.3,17.8,46.96,1015.9,16.64,45.38,1016.0,17.56,44.7,1016.3,17.72,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,18.08,-66.3
2025-02-02 01:00:00,44.54,1015.9,17.68,46.96,1015.9,16.64,45.46,1016.1,17.49,44.82,1016.0,17.57,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,34.19,-63.81
2025-02-02 01:30:00,44.54,1015.9,17.68,47.73,1015.9,16.29,45.63,1015.8,17.44,44.82,1016.0,17.57,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,47.04,-59.98
2025-02-02 02:00:00,44.54,1015.75,17.65,47.97,1015.6,16.29,45.63,1015.8,17.44,44.95,1015.85,17.55,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,57.56,-55.43
2025-02-02 02:30:00,44.54,1015.75,17.65,47.78,1015.3,16.35,45.71,1015.4,17.36,45.0,1015.5,17.58,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,65.87,-50.3
2025-02-02 03:00:00,44.76,1015.2,17.52,48.24,1015.05,16.15,45.81,1015.1,17.3,45.12,1015.3,17.49,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,72.94,-44.89
2025-02-02 03:30:00,44.76,1015.2,17.52,48.24,1015.05,16.15,45.67,1015.3,17.3,45.12,1015.3,17.49,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,78.94,-39.26
2025-02-02 04:00:00,44.47,1015.2,17.49,47.86,1015.2,16.31,45.67,1015.3,17.3,44.9,1015.4,17.4,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,84.36,-33.54
2025-02-02 04:30:00,44.47,1015.2,17.49,47.86,1015.2,16.31,45.06,1015.2,17.23,44.38,1015.5,17.39,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,89.3,-27.76
2025-02-02 05:00:00,43.87,1015.2,17.33,47.11,1015.15,16.13,45.06,1015.2,17.23,44.18,1015.2,17.33,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,94.0,-21.97
2025-02-02 05:30:00,43.15,1015.2,17.25,46.59,1015.3,15.95,44.34,1015.2,17.13,44.18,1015.2,17.33,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,98.35,-16.47
2025-02-02 06:00:00,43.15,1015.2,17.25,46.79,1015.2,15.74,43.66,1015.4,17.04,43.3,1015.5,17.21,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,102.5,-11.22
2025-02-02 06:30:00,42.36,1015.6,17.17,46.26,1015.6,15.63,43.17,1015.4,17.07,42.51,1015.75,17.2,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,107.85,-4.61
2025-02-02 07:00:00,42.36,1015.6,17.17,46.15,1015.6,15.42,42.56,1015.5,16.87,42.51,1015.75,17.2,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,112.58,1.13
2025-02-02 07:30:00,41.44,1015.6,17.12,46.15,1015.6,15.42,42.56,1015.5,16.87,41.87,1015.75,17.11,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,117.03,5.7
2025-02-02 08:00:00,41.44,1015.6,17.12,45.23,1015.5,15.53,41.88,1015.57,16.79,41.87,1015.75,17.11,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,121.66,10.17
2025-02-02 08:30:00,40.93,1015.6,16.93,45.51,1015.5,15.02,41.88,1015.57,16.79,41.09,1015.6,16.94,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,127.72,15.36
2025-02-02 09:00:00,40.93,1015.6,16.93,45.51,1015.5,15.02,41.35,1015.5,16.66,41.09,1015.6,16.94,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,133.68,19.74
2025-02-02 09:30:00,40.66,1015.2,16.9,44.95,1015.25,15.3,41.35,1015.5,16.66,41.0,1015.5,16.92,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,140.14,23.69
2025-02-02 10:00:00,40.66,1015.2,16.9,44.95,1015.25,15.3,41.6,1015.2,16.71,41.0,1015.5,16.92,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,147.11,27.12
2025-02-02 10:30:00,40.8,1015.2,16.93,44.61,1014.95,15.58,41.85,1015.0,16.79,41.14,1015.3,16.92,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,154.64,29.94
2025-02-02 11:00:00,40.94,1015.9,16.98,44.61,1014.95,15.58,41.95,1014.9,16.83,41.41,1015.0,16.88,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,162.64,32.06
2025-02-02 11:30:00,41.09,1014.9,16.97,44.36,1014.65,15.8,42.08,1014.65,16.85,41.47,1015.1,16.91,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,171.03,33.37
2025-02-02 12:00:00,41.15,1014.6,17.0,44.06,1014.4,15.91,42.08,1014.65,16.85,41.63,1014.7,16.91,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,179.81,33.86
2025-02-02 12:30:00,41.15,1014.6,17.0,43.98,1014.4,15.98,41.9,1014.35,16.9,41.55,1014.6,16.89,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,188.59,33.42
2025-02-02 13:00:00,41.14,1014.2,16.99,43.74,1014.1,16.08,41.9,1014.35,16.9,41.66,1014.6,16.89,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,197.0,32.16
2025-02-02 13:30:00,41.14,1014.2,16.99,43.74,1014.1,16.08,41.74,1014.05,16.91,41.66,1014.6,16.89,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,205.03,30.08
2025-02-02 14:00:00,41.06,1014.6,17.0,43.35,1014.2,16.12,41.7,1014.3,16.86,41.55,1014.5,16.81,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,212.59,27.31
2025-02-02 14:30:00,41.06,1014.6,17.0,43.35,1014.2,16.12,41.8,1014.15,16.87,41.55,1014.5,16.81,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,219.6,23.9
2025-02-02 15:00:00,41.01,1014.2,16.97,43.32,1014.1,16.19,41.79,1014.15,16.83,41.6,1014.23,16.84,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,226.09,19.99
2025-02-02 15:30:00,41.05,1014.6,16.95,43.32,1014.1,16.19,41.79,1014.15,16.83,41.6,1014.23,16.84,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,232.08,15.63
2025-02-02 16:00:00,41.14,1014.6,16.97,43.26,1014.27,16.27,41.84,1014.3,16.88,41.66,1014.23,16.8,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,238.16,10.46
2025-02-02 16:30:00,41.16,1014.6,17.01,43.26,1014.27,16.27,41.74,1014.6,16.91,41.73,1014.7,16.83,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,242.8,6.01
2025-02-02 17:00:00,41.15,1015.05,17.0,43.23,1014.77,16.28,41.83,1014.93,16.86,41.76,1015.05,16.77,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,247.42,1.3
2025-02-02 17:30:00,41.25,1015.05,17.01,43.21,1015.1,16.31,41.98,1015.3,16.86,41.88,1015.5,16.8,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,252.23,-4.49
2025-02-02 18:00:00,41.28,1015.6,16.95,43.27,1015.45,16.29,42.17,1015.55,16.81,42.0,1015.7,16.76,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,257.12,-10.5
2025-02-02 18:30:00,41.4,1016.1,16.95,43.5,1015.85,16.29,42.47,1015.8,16.74,42.25,1016.17,16.71,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,261.32,-15.78
2025-02-02 19:00:00,41.57,1016.1,16.91,43.64,1016.2,16.31,42.66,1016.15,16.73,42.47,1016.5,16.71,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,266.12,-21.84
2025-02-02 19:30:00,41.77,1016.6,16.94,44.03,1016.4,16.28,43.15,1016.4,16.73,42.63,1016.6,16.7,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,270.85,-27.62
2025-02-02 20:00:00,41.91,1016.6,16.95,44.09,1016.5,16.24,43.3,1016.6,16.74,42.73,1016.8,16.68,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,275.8,-33.4
2025-02-02 20:30:00,42.08,1016.9,16.94,44.24,1016.8,16.18,43.35,1016.9,16.68,42.96,1017.0,16.62,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,281.25,-39.12
2025-02-02 21:00:00,42.08,1016.9,16.94,44.24,1016.8,16.18,43.35,1016.9,16.68,42.99,1017.3,16.56,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,287.27,-44.73
2025-02-02 21:30:00,42.44,1017.3,16.8,44.6,1017.1,15.98,43.45,1017.2,16.59,43.12,1017.5,16.55,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,294.36,-50.12
2025-02-02 22:00:00,42.43,1017.6,16.78,44.6,1017.45,15.98,43.51,1017.5,16.58,43.26,1017.8,16.56,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,302.69,-55.22
2025-02-02 22:30:00,42.43,1017.6,16.78,44.75,1017.45,15.94,43.38,1017.7,16.53,43.2,1017.9,16.5,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,313.2,-59.75
2025-02-02 23:00:00,42.4,1018.5,16.73,44.89,1017.9,15.83,43.34,1018.0,16.49,43.11,1018.25,16.48,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,326.02,-63.56
2025-02-02 23:30:00,42.4,1018.5,16.73,44.96,1018.1,15.62,43.18,1018.1,16.48,43.06,1018.1,16.44,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,342.02,-66.02
2025-02-03 00:00:00,42.17,1018.5,16.64,44.93,1018.1,15.62,43.12,1018.1,16.39,42.89,1018.3,16.44,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.03,-67.02
2025-02-03 00:30:00,42.13,1019.3,16.64,44.75,1017.8,15.66,43.18,1018.1,16.46,42.89,1018.3,16.44,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,17.9,-66.01
2025-02-03 01:00:00,42.08,1017.6,16.61,44.5,1017.65,15.73,42.94,1017.7,16.4,42.86,1018.0,16.37,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,33.89,-63.55
2025-02-03 01:30:00,42.08,1017.6,16.61,44.5,1017.65,15.73,42.94,1017.7,16.4,42.86,1018.0,16.37,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,46.7,-59.74
2025-02-03 02:00:00,41.87,1018.6,16.52,44.5,1017.8,15.52,42.76,1017.8,16.36,42.62,1018.05,16.31,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,57.21,-55.21
2025-02-03 02:30:00,41.66,1017.75,16.54,44.5,1017.8,15.52,42.76,1017.8,16.36,42.58,1017.9,16.28,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,65.54,-50.1
2025-02-03 03:00:00,41.66,1017.75,16.54,44.12,1017.6,15.62,42.57,1017.7,16.31,42.49,1017.9,16.28,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,72.62,-44.71
2025-02-03 03:30:00,41.58,1019.3,16.46,43.94,1017.8,15.64,42.42,1018.0,16.26,42.34,1018.1,16.27,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,78.64,-39.09
2025-02-03 04:00:00,41.58,1019.3,16.46,43.78,1017.8,15.61,42.34,1017.9,16.26,42.25,1018.1,16.22,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,84.08,-33.37
2025-02-03 04:30:00,41.34,1018.3,16.4,43.8,1018.1,15.43,42.34,1017.9,16.26,42.25,1018.1,16.22,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,89.04,-27.58
2025-02-03 05:00:00,41.34,1018.3,16.4,43.28,1018.2,15.56,41.83,1018.2,16.23,42.14,1018.4,16.18,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,93.75,-21.79
2025-02-03 05:30:00,40.62,1018.6,16.42,42.34,1018.3,15.63,41.83,1018.2,16.23,42.14,1018.4,16.18,0.0,18.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,98.57,-15.7
2025-02-03 06:00:00,40.24,1019.0,16.42,42.12,1018.5,15.64,40.92,1018.45,16.19,41.58,1018.73,16.12,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,102.7,-10.49
2025-02-03 06:30:00,40.07,1019.3,16.5,41.71,1018.8,15.76,40.39,1018.85,16.3,40.14,1019.1,16.66,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,107.47,-4.61
2025-02-03 07:00:00,39.08,1019.3,16.97,41.01,1018.95,16.16,40.14,1018.85,16.39,39.56,1019.3,16.94,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,112.35,1.3
2025-02-03 07:30:00,39.05,1019.3,17.05,40.18,1019.2,16.66,39.48,1019.35,16.88,38.1,1019.6,17.55,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,116.98,6.05
2025-02-03 08:00:00,38.34,1019.6,17.27,39.78,1019.4,16.76,38.98,1019.5,17.06,38.1,1019.6,17.55,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,121.78,10.66
2025-02-03 08:30:00,37.78,1019.6,17.27,40.06,1019.7,16.15,38.16,1019.85,17.14,37.05,1019.95,17.77,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,127.66,15.7
2025-02-03 09:00:00,37.96,1019.65,17.48,40.06,1019.7,16.15,38.16,1019.85,17.14,36.95,1020.2,17.84,0.0,1403.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,133.65,20.07
2025-02-03 09:30:00,40.41,1019.65,18.01,43.98,1019.8,16.68,41.4,1019.95,17.74,39.06,1020.05,18.41,0.0,1683.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,140.12,24.03
2025-02-03 10:00:00,40.92,1020.3,18.25,44.0,1020.1,17.38,40.94,1020.2,18.03,40.29,1020.2,18.85,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,147.15,27.45
2025-02-03 10:30:00,42.63,1020.3,18.74,43.99,1020.2,18.55,43.26,1020.3,18.73,41.88,1020.45,19.29,0.0,1800.0,0.0,527.0,1800.0,0.0,0.0,1433.0,0.0,0.0,1800.0,0.0,154.7,30.28
2025-02-03 11:00:00,42.62,1020.3,19.27,41.02,1020.2,19.31,42.74,1020.3,19.06,40.31,1020.4,19.65,0.0,1800.0,0.0,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0,1800.0,0.0,162.76,32.37
2025-02-03 11:30:00,41.4,1019.45,19.52,39.84,1019.77,19.81,41.67,1019.9,19.31,40.0,1020.0,19.82,0.0,1141.0,0.0,1168.0,1800.0,0.0,0.0,1800.0,0.0,0.0,1800.0,0.0,171.19,33.69
2025-02-03 12:00:00,42.28,1019.3,19.9,41.33,1019.4,20.2,42.28,1019.5,19.59,40.55,1019.6,20.08,0.0,87.0,0.0,0.0,1800.0,512.0,0.0,1800.0,0.0,0.0,1800.0,0.0,179.62,34.15
2025-02-03 12:30:00,41.04,1019.0,19.73,40.44,1019.03,20.26,41.73,1019.1,19.61,39.74,1019.27,20.04,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,188.63,33.72
2025-02-03 13:00:00,37.95,1019.0,19.4,37.7,1018.85,19.62,41.73,1019.1,19.61,37.94,1019.0,19.56,0.0,833.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,197.08,32.44
2025-02-03 13:30:00,36.5,1018.6,18.99,37.11,1018.6,19.3,37.62,1018.67,19.05,36.3,1018.85,19.07,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,205.14,30.36
2025-02-03 14:00:00,36.5,1018.6,18.99,35.94,1018.35,18.91,35.84,1018.67,18.83,35.48,1018.6,18.83,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,212.73,27.57
2025-02-03 14:30:00,34.78,1018.6,18.69,35.94,1018.35,18.91,35.84,1018.67,18.83,34.82,1018.7,18.82,0.0,288.0,0.0,0.0,1800.0,1640.0,0.0,1637.0,0.0,0.0,1800.0,0.0,219.76,24.16
2025-02-03 15:00:00,34.78,1018.6,18.69,38.17,1018.55,19.33,38.62,1018.7,19.17,37.46,1018.9,19.43,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,226.27,20.23
2025-02-03 15:30:00,38.26,1019.0,19.38,38.27,1018.6,19.81,38.62,1018.7,19.17,37.88,1019.0,19.48,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,232.27,15.86
2025-02-03 16:00:00,38.26,1019.0,19.38,37.19,1018.6,20.25,38.18,1018.8,19.63,37.81,1018.9,19.88,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,238.25,10.78
2025-02-03 16:30:00,37.68,1018.8,19.55,36.98,1018.9,19.82,38.18,1018.8,19.63,37.57,1018.85,19.68,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,242.9,6.33
2025-02-03 17:00:00,37.96,1019.3,19.22,37.52,1018.9,19.71,38.19,1019.05,19.24,37.93,1019.25,19.36,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,247.68,1.44
