time,sensor.sensor_temperatura_1_humidity,sensor.sensor_temperatura_1_pressure,sensor.sensor_temperatura_1_temperature,sensor.sensor_temperatura_2_humidity,sensor.sensor_temperatura_2_pressure,sensor.sensor_temperatura_2_temperature,sensor.sensor_temperatura_3_humidity,sensor.sensor_temperatura_3_pressure,sensor.sensor_temperatura_3_temperature,sensor.sensor_temperatura_4_humidity,sensor.sensor_temperatura_4_pressure,sensor.sensor_temperatura_4_temperature, sensor_ventana_2 Puerta,sensor_puerta_1 Puerta,sensor_ventana_1 Puerta,sensor_ventana_11 Puerta,sensor_ventana_12 Puerta,sensor_ventana_3 Puerta,sensor_ventana_4 Puerta,sensor_ventana_5 Puerta,sensor_ventana_6 Puerta,sensor_ventana_7 Puerta,sensor_ventana_8 Puerta,sensor_ventana_9 Puerta,azimuth_mean,elevation_mean,temperature_mean,cloud_coverage_mean
2025-01-31 16:00:00,39.0,1020.5,19.9,40.65,1020.35,19.27,39.52,1020.38,19.95,38.58,1020.6,20.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,240.45,7.47,15.8,0.0
2025-01-31 17:00:00,41.22,1021.15,19.73,42.71,1020.88,19.17,41.87,1021.0,19.77,40.66,1021.3,19.8,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,248.49,-0.91,14.0,0.8
2025-01-31 18:00:00,42.8,1022.2,19.54,43.26,1021.6,19.2,43.36,1021.67,19.6,41.79,1021.75,19.7,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,258.76,-13.51,12.7,0.0
2025-01-31 19:00:00,44.01,1021.85,19.52,44.91,1021.77,19.22,44.81,1021.67,19.53,43.79,1021.97,19.54,0.0,80.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,1412.0,1800.0,1401.0,268.46,-25.69,12.2,0.0
2025-01-31 20:00:00,43.59,1022.35,19.51,44.85,1021.85,19.16,44.21,1021.7,19.53,43.68,1022.1,19.54,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,278.52,-37.22,11.5,0.0
2025-01-31 21:00:00,43.42,1022.4,19.41,44.82,1022.05,19.08,44.26,1021.95,19.48,43.66,1022.35,19.5,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,290.91,-48.38,10.5,0.0
2025-01-31 22:00:00,43.47,1022.4,19.46,44.64,1021.95,19.0,44.09,1022.1,19.39,43.47,1022.2,19.4,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,308.36,-58.42,9.2,3.1
2025-01-31 23:00:00,43.22,1022.35,19.39,44.55,1021.95,18.82,43.67,1021.95,19.32,43.15,1022.2,19.36,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,335.25,-65.6,8.4,0.8
2025-02-01 00:00:00,42.98,1021.5,19.3,44.42,1021.28,18.76,43.48,1021.5,19.23,43.02,1021.47,19.29,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,12.19,-66.91,7.6,7.0
2025-02-01 01:00:00,42.84,1021.0,19.22,44.34,1020.75,18.74,43.36,1020.85,19.17,42.9,1021.0,19.2,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,43.09,-61.49,7.4,10.9
2025-02-01 02:00:00,41.6,1020.33,19.05,44.42,1020.32,17.93,41.99,1020.42,19.0,41.75,1020.53,19.1,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,63.44,-52.21,7.1,5.5
2025-02-01 03:00:00,40.42,1019.45,18.93,43.55,1019.35,17.56,40.41,1019.45,18.88,40.23,1019.57,19.02,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,77.24,-41.32,6.6,28.1
2025-02-01 04:00:00,39.37,1019.3,18.85,42.58,1019.15,17.58,39.65,1018.9,18.76,39.37,1019.12,18.87,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,87.92,-29.86,6.1,16.4
2025-02-01 05:00:00,38.72,1018.56,18.77,41.06,1018.42,17.79,38.81,1018.4,18.68,38.46,1018.52,18.8,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,97.6,-17.89,5.7,0.8
2025-02-01 06:00:00,38.13,1018.5,18.68,39.92,1018.35,17.88,38.03,1018.43,18.63,37.85,1018.6,18.72,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,105.89,-7.5,5.2,0.8
2025-02-01 07:00:00,37.53,1018.3,18.58,39.44,1018.15,17.86,37.4,1018.17,18.53,37.62,1018.3,18.68,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,115.25,3.44,5.3,0.8
2025-02-01 08:00:00,37.1,1018.3,18.49,38.94,1018.15,17.73,36.74,1018.15,18.43,37.17,1018.5,18.59,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,124.78,12.45,5.8,1.6
2025-02-01 09:00:00,36.76,1018.6,18.46,38.46,1017.85,17.63,36.51,1018.0,18.36,36.62,1018.2,18.52,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,137.57,21.77,8.3,81.2
2025-02-01 10:00:00,36.42,1017.27,18.39,38.37,1017.35,17.44,36.34,1017.58,18.31,36.37,1017.72,18.47,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,151.57,28.48,10.8,93.7
2025-02-01 11:00:00,36.18,1016.27,18.37,38.5,1016.28,17.34,36.34,1016.48,18.28,36.3,1016.52,18.44,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,167.53,32.53,12.0,91.4
2025-02-01 12:00:00,35.94,1015.08,18.38,38.12,1014.94,17.43,36.11,1015.12,18.26,36.13,1015.15,18.41,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,184.55,33.34,12.0,61.7
2025-02-01 13:00:00,35.88,1013.7,18.36,37.99,1013.66,17.52,36.25,1013.68,18.26,36.17,1014.0,18.38,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,201.18,30.77,14.0,77.3
2025-02-01 14:00:00,36.04,1013.2,18.35,37.88,1013.03,17.71,36.43,1013.2,18.27,36.43,1013.43,18.35,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,216.17,25.24,12.7,34.4
2025-02-01 15:00:00,36.11,1014.22,18.3,37.86,1014.09,17.64,36.47,1014.26,18.19,36.41,1014.13,18.31,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,229.09,17.43,12.4,94.5
2025-02-01 16:00:00,37.52,1015.1,18.25,39.95,1015.08,17.44,38.87,1015.22,18.09,38.22,1015.22,18.23,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,240.84,7.49,10.1,84.4
2025-02-01 17:00:00,38.58,1015.57,18.19,40.83,1015.42,17.55,40.24,1015.4,18.09,39.14,1015.6,18.13,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,248.89,-0.92,9.4,64.8
2025-02-01 18:00:00,39.88,1015.72,18.18,42.14,1015.72,17.65,41.84,1015.97,18.05,40.15,1015.9,18.09,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,259.13,-13.51,8.7,37.5
2025-02-01 19:00:00,41.0,1016.6,18.11,43.0,1016.4,17.52,42.76,1016.55,17.94,41.48,1016.65,18.07,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,268.86,-25.69,8.6,99.2
2025-02-01 20:00:00,42.22,1016.4,18.08,44.04,1016.55,17.44,43.52,1016.8,17.9,42.37,1016.85,17.99,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,278.97,-37.22,9.0,85.2
2025-02-01 21:00:00,42.57,1016.4,18.08,44.42,1016.9,17.43,43.9,1017.0,17.88,42.84,1017.1,17.95,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,291.45,-48.35,8.6,96.1
2025-02-01 22:00:00,43.18,1016.6,17.95,45.14,1016.7,17.24,44.35,1016.8,17.78,43.71,1017.05,17.87,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,309.03,-58.33,8.2,15.6
2025-02-01 23:00:00,43.82,1016.6,17.88,45.92,1016.43,17.08,44.84,1016.55,17.74,44.22,1016.65,17.77,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,335.97,-65.4,7.1,16.4
2025-02-02 00:00:00,44.18,1016.3,17.8,46.79,1015.97,16.73,45.27,1016.23,17.62,44.7,1016.3,17.71,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,12.06,-66.64,6.6,60.2
2025-02-02 01:00:00,44.54,1015.9,17.68,47.73,1015.97,16.29,45.57,1015.9,17.45,44.82,1016.0,17.57,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,42.76,-61.25,7.4,100.0
2025-02-02 02:00:00,44.54,1015.75,17.65,47.85,1015.45,16.35,45.71,1015.4,17.36,44.97,1015.73,17.56,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,63.1,-52.01,7.3,100.0
2025-02-02 03:00:00,44.76,1015.2,17.52,48.24,1015.05,16.15,45.74,1015.2,17.3,45.12,1015.3,17.49,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,76.94,-41.14,7.2,100.0
2025-02-02 04:00:00,44.47,1015.2,17.49,47.86,1015.2,16.31,45.06,1015.2,17.23,44.64,1015.45,17.4,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,87.65,-29.69,7.2,18.0
2025-02-02 05:00:00,43.51,1015.2,17.29,46.98,1015.2,16.09,44.34,1015.2,17.13,44.18,1015.2,17.33,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,97.26,-17.84,5.9,0.8
2025-02-02 06:00:00,42.36,1015.6,17.17,46.52,1015.4,15.68,43.42,1015.4,17.06,42.91,1015.67,17.2,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,105.9,-7.01,5.1,0.0
2025-02-02 07:00:00,41.44,1015.6,17.12,46.15,1015.4,15.42,42.56,1015.5,16.87,41.87,1015.67,17.11,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,115.05,3.67,5.1,0.0
2025-02-02 08:00:00,40.93,1015.6,16.93,45.42,1015.5,15.19,41.88,1015.57,16.79,41.09,1015.6,16.94,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,124.36,12.47,5.6,0.0
2025-02-02 09:00:00,40.66,1015.2,16.9,44.95,1015.25,15.3,41.35,1015.5,16.66,41.0,1015.5,16.92,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,137.12,21.85,7.6,0.0
2025-02-02 10:00:00,40.8,1015.2,16.93,44.61,1014.95,15.58,41.69,1015.13,16.74,41.14,1015.3,16.92,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,151.13,28.62,10.2,0.8
2025-02-02 11:00:00,41.02,1015.4,16.98,44.36,1014.65,15.8,42.04,1014.73,16.84,41.44,1015.05,16.9,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,167.12,32.76,12.1,0.8
2025-02-02 12:00:00,41.15,1014.6,17.0,44.02,1014.4,15.94,41.9,1014.35,16.9,41.59,1014.63,16.89,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,184.2,33.64,13.2,0.0
2025-02-02 13:00:00,41.14,1014.2,16.99,43.74,1014.1,16.08,41.74,1014.05,16.91,41.66,1014.63,16.89,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,201.28,31.05,13.7,0.8
2025-02-02 14:00:00,41.06,1014.6,17.0,43.35,1014.2,16.12,41.76,1014.2,16.86,41.55,1014.5,16.81,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,216.32,25.49,13.8,0.8
2025-02-02 15:00:00,41.03,1014.4,16.96,43.32,1014.1,16.19,41.79,1014.2,16.83,41.6,1014.23,16.84,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,229.28,17.66,13.5,3.1
2025-02-02 16:00:00,41.15,1014.4,16.99,43.26,1014.27,16.27,41.81,1014.45,16.89,41.71,1014.7,16.82,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,240.95,7.79,12.8,0.0
2025-02-02 17:00:00,41.18,1015.05,17.01,43.22,1014.85,16.29,41.87,1015.02,16.86,41.82,1015.2,16.79,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,249.11,-0.73,11.6,0.0
2025-02-02 18:00:00,41.36,1015.93,16.95,43.42,1015.65,16.29,42.27,1015.63,16.79,42.18,1016.05,16.72,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,259.52,-13.52,10.2,0.0
2025-02-02 19:00:00,41.67,1016.6,16.92,43.77,1016.27,16.3,42.82,1016.23,16.73,42.55,1016.55,16.7,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,269.27,-25.7,9.8,0.0
2025-02-02 20:00:00,42.02,1016.9,16.94,44.19,1016.65,16.2,43.32,1016.75,16.71,42.88,1016.9,16.64,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,279.43,-37.21,8.9,0.8
2025-02-02 21:00:00,42.44,1017.3,16.8,44.6,1017.1,15.98,43.45,1017.2,16.59,43.07,1017.4,16.56,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,292.0,-48.32,7.6,0.8
2025-02-02 22:00:00,42.43,1017.6,16.78,44.65,1017.45,15.94,43.42,1017.6,16.55,43.23,1017.85,16.53,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,309.7,-58.24,6.7,1.6
2025-02-02 23:00:00,42.4,1018.5,16.73,44.92,1018.0,15.69,43.26,1018.05,16.48,43.08,1018.2,16.45,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,336.68,-65.2,6.0,0.8
2025-02-03 00:00:00,42.15,1019.3,16.64,44.84,1017.8,15.66,43.14,1018.1,16.42,42.89,1018.3,16.45,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,11.94,-66.35,5.4,51.6
2025-02-03 01:00:00,42.08,1017.6,16.61,44.5,1017.65,15.73,42.94,1017.7,16.4,42.86,1018.0,16.37,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,42.43,-61.01,5.3,97.7
2025-02-03 02:00:00,41.77,1018.18,16.53,44.5,1017.8,15.52,42.76,1017.8,16.36,42.61,1018.0,16.3,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,62.76,-51.8,5.6,81.2
2025-02-03 03:00:00,41.58,1019.3,16.46,44.06,1017.67,15.62,42.5,1017.85,16.28,42.42,1018.1,16.27,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,76.63,-40.96,5.1,99.2
2025-02-03 04:00:00,41.34,1018.3,16.4,43.79,1018.1,15.52,42.34,1017.9,16.28,42.25,1018.1,16.22,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,87.38,-29.51,5.0,100.0
2025-02-03 05:00:00,40.62,1018.6,16.42,42.81,1018.25,15.6,41.83,1018.2,16.23,42.14,1018.4,16.18,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,97.61,-16.92,4.9,100.0
2025-02-03 06:00:00,40.13,1019.15,16.5,41.98,1018.6,15.7,40.66,1018.65,16.26,41.22,1018.82,16.26,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,106.04,-6.37,4.8,71.9
2025-02-03 07:00:00,39.06,1019.3,17.01,40.73,1019.03,16.33,39.7,1019.35,16.72,38.83,1019.45,17.24,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,114.83,3.85,4.4,20.3
2025-02-03 08:00:00,38.16,1019.6,17.27,39.92,1019.55,16.4,38.43,1019.73,17.11,37.05,1019.95,17.77,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,124.2,12.74,5.1,35.2
2025-02-03 09:00:00,38.77,1019.65,17.74,43.98,1019.8,16.68,41.4,1019.95,17.74,38.36,1020.1,18.22,0.0,1403.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,136.67,21.92,7.9,9.4
2025-02-03 10:00:00,41.49,1020.3,18.41,44.0,1020.18,17.96,42.48,1020.25,18.49,41.35,1020.37,19.14,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,150.67,28.77,11.2,7.0
2025-02-03 11:00:00,42.02,1019.45,19.39,40.14,1019.88,19.69,41.94,1019.9,19.24,40.08,1020.1,19.78,0.0,1800.0,0.0,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0,1800.0,0.0,166.69,32.99,13.7,3.1
2025-02-03 12:00:00,41.66,1019.15,19.78,40.66,1019.12,20.24,41.86,1019.23,19.6,39.94,1019.35,20.05,0.0,87.0,0.0,0.0,1800.0,512.0,0.0,1800.0,0.0,0.0,1800.0,0.0,184.12,33.93,14.8,5.5
2025-02-03 13:00:00,37.22,1018.6,19.2,37.5,1018.77,19.51,37.62,1018.67,19.05,36.85,1018.9,19.23,0.0,833.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,201.38,31.33,15.4,12.5
2025-02-03 14:00:00,34.78,1018.6,18.69,35.94,1018.35,18.91,35.84,1018.67,18.83,35.15,1018.65,18.82,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,216.48,25.75,15.4,5.5
2025-02-03 15:00:00,38.26,1019.0,19.38,38.2,1018.57,19.49,38.62,1018.7,19.17,37.6,1018.95,19.45,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,229.47,17.89,15.1,1.6
2025-02-03 16:00:00,37.68,1018.8,19.55,37.08,1018.9,20.04,38.18,1018.8,19.63,37.65,1018.87,19.75,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,241.15,8.0,14.5,1.6
2025-02-03 17:00:00,38.14,1019.3,19.46,37.66,1019.2,19.89,38.33,1019.13,19.32,37.86,1019.3,19.52,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,249.04,-0.19,13.0,27.3
2025-02-03 18:00:00,39.75,1019.63,19.52,38.87,1019.6,20.06,40.58,1019.75,19.4,39.65,1019.88,19.58,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,259.3,-12.77,11.4,81.2
2025-02-03 19:00:00,40.51,1020.5,19.42,39.88,1020.23,19.85,41.34,1020.3,19.39,40.58,1020.47,19.43,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,269.68,-25.7,10.8,7.0
2025-02-03 20:00:00,41.0,1022.7,18.83,40.66,1020.8,19.04,41.23,1020.82,18.88,41.31,1020.92,18.66,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,279.9,-37.21,9.8,0.0
2025-02-03 21:00:00,40.95,1021.5,18.5,41.13,1021.33,18.4,41.14,1021.4,18.38,41.66,1021.65,18.13,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,292.55,-48.29,8.7,0.0
2025-02-03 22:00:00,40.92,1022.0,18.18,41.36,1021.73,18.0,41.07,1021.95,18.15,41.52,1022.1,17.88,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,310.38,-58.15,7.7,0.0
2025-02-03 23:00:00,40.73,1022.4,17.97,41.4,1022.15,17.63,40.9,1022.2,17.88,41.4,1022.3,17.73,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,337.4,-64.98,7.2,0.0
2025-02-04 00:00:00,40.3,1022.4,17.7,41.4,1022.1,17.28,40.63,1022.2,17.61,41.04,1022.4,17.51,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,11.82,-66.06,6.5,0.0
2025-02-04 01:00:00,40.0,1022.4,17.57,41.43,1022.0,17.07,40.24,1022.1,17.45,40.75,1022.4,17.36,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,42.1,-60.76,5.8,1.6
2025-02-04 02:00:00,39.83,1022.4,17.48,41.33,1022.2,16.93,40.12,1022.35,17.39,40.49,1022.35,17.3,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,62.41,-51.6,5.1,0.0
2025-02-04 03:00:00,39.88,1022.4,17.42,41.04,1022.2,16.95,40.14,1022.2,17.33,40.49,1022.35,17.23,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,76.32,-40.78,5.0,0.0
2025-02-04 04:00:00,39.44,1022.7,17.24,41.04,1022.45,16.66,39.78,1022.43,17.18,40.12,1022.75,17.1,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,87.1,-29.34,5.0,0.8
2025-02-04 05:00:00,38.92,1022.4,17.14,40.93,1022.3,16.36,39.11,1022.5,17.0,39.8,1022.7,16.97,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,97.24,-16.89,4.9,0.0
2025-02-04 06:00:00,38.85,1022.7,17.11,41.24,1022.6,16.1,39.01,1022.77,17.05,38.97,1022.97,17.19,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,105.66,-6.36,4.9,0.0
2025-02-04 07:00:00,42.36,1023.2,18.18,42.53,1023.03,17.6,44.64,1023.23,18.11,42.02,1023.4,18.82,0.0,1034.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,114.43,3.86,4.8,0.0
2025-02-04 08:00:00,47.2,1023.7,19.44,44.7,1023.45,19.32,45.25,1023.6,19.01,42.29,1023.73,20.15,0.0,16.0,0.0,1200.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,1198.0,124.13,13.06,5.6,0.0
2025-02-04 09:00:00,40.13,1023.7,19.62,39.4,1023.97,20.02,40.6,1024.07,19.37,38.29,1024.17,20.31,0.0,211.0,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,302.0,137.08,22.52,8.4,0.0
2025-02-04 10:00:00,39.74,1023.9,19.42,39.27,1023.87,19.4,39.98,1024.0,18.93,37.76,1024.15,19.29,0.0,131.0,0.0,1800.0,1800.0,1625.0,0.0,1630.0,0.0,0.0,1800.0,0.0,151.22,29.3,11.6,0.0
2025-02-04 11:00:00,40.61,1023.55,19.93,42.21,1023.33,19.92,44.25,1023.45,19.61,42.19,1023.65,20.02,0.0,538.0,0.0,1800.0,1800.0,327.0,0.0,323.0,0.0,0.0,1800.0,0.0,167.39,33.4,14.5,0.0
2025-02-04 12:00:00,39.94,1022.6,19.96,41.22,1022.48,19.66,41.12,1022.62,19.56,39.8,1022.72,20.15,0.0,29.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,184.63,34.22,16.6,0.0
2025-02-04 13:00:00,35.89,1021.67,19.43,36.26,1021.72,19.21,36.75,1021.85,19.29,35.15,1021.93,19.6,0.0,207.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,201.49,31.61,17.5,0.8
2025-02-04 14:00:00,33.99,1021.7,18.87,37.26,1021.1,18.88,34.65,1021.45,19.03,35.12,1021.5,19.4,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,0.0,1800.0,0.0,216.64,26.01,17.9,0.0
2025-02-04 15:00:00,41.75,1021.3,19.95,42.07,1021.25,19.94,41.78,1021.3,19.5,40.58,1021.5,20.47,0.0,5.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,229.67,18.13,18.0,0.0
2025-02-04 16:00:00,45.19,1022.03,20.62,45.08,1021.77,20.57,46.43,1021.83,20.18,44.42,1022.07,21.26,0.0,9.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,241.55,8.04,17.6,0.0
2025-02-04 17:00:00,42.71,1022.7,20.61,41.68,1022.45,20.68,41.74,1022.55,20.24,37.89,1022.73,20.72,0.0,940.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,249.46,-0.21,15.6,0.0
2025-02-04 18:00:00,38.07,1023.52,19.69,38.07,1023.32,19.88,38.57,1023.44,19.54,38.03,1023.62,19.62,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,259.69,-12.77,13.8,0.0
2025-02-04 19:00:00,38.9,1024.4,19.25,39.53,1024.23,19.17,39.49,1024.27,19.17,39.4,1024.4,19.06,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,270.1,-25.7,12.0,0.0
2025-02-04 20:00:00,40.48,1025.3,18.94,41.23,1024.85,18.93,41.62,1024.9,18.98,41.12,1025.0,18.74,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,280.38,-37.2,11.2,0.0
2025-02-04 21:00:00,41.85,1025.55,18.72,42.42,1025.33,18.69,42.92,1025.53,18.8,42.59,1025.7,18.52,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,293.12,-48.26,10.4,0.0
